Mon Aug 15 16:20:32 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
9 20 300 187 1.52 10000 3014 
10 20 300 212 1.31 10000 2085 
11 40 300 243 3.55 10000 7416 
12 40 300 312 3.63 10000 6339 
13 40 300 403 4.03 10000 3269 
14 40 300 363 3.93 10000 5289 
15 40 300 417 3.8 10000 7773 
16 40 300 303 3.76 10000 8486 
17 40 300 316 3.61 10000 2175 
18 40 300 442 3.72 10000 196 
19 40 300 294 3.67 10000 9622 
20 40 300 299 3.79 10000 9099 
21 60 300 596 7.29 10000 3030 
22 60 300 500 7.53 10000 1430 
23 60 300 538 8.11 10000 1322 
24 60 300 537 7.2 10000 1621 
25 60 300 477 7.08 10000 6190 
26 60 300 482 7.27 10000 9660 
27 60 300 430 6.94 10000 3956 
28 60 300 556 7.29 10000 9914 
29 60 300 501 7.38 10000 8861 
30 60 300 643 7.75 10000 4787 
31 80 300 653 11.34 10000 8498 
32 80 300 691 12.06 10000 3168 
33 80 300 674 11.26 10000 1143 
34 80 300 702 11.13 10000 1627 
35 80 300 681 11.71 10000 4710 
36 80 300 742 12 10000 685 
37 80 300 786 12.39 10000 18 
38 80 300 787 12.04 10000 2276 
39 80 300 815 11.71 10000 1862 
40 80 300 705 11.35 10000 8512 
41 100 300 780 15.8 10000 2746 
42 100 300 899 16.23 10000 4969 
43 100 300 767 15.93 10000 9275 
44 100 300 829 16.53 10000 8823 
45 100 300 873 16.33 10000 482 
46 100 300 998 17.35 10000 3767 
47 100 300 795 15.78 10000 6544 
48 100 300 905 16.63 10000 2465 
49 100 300 856 15.76 10000 597 
50 100 300 1004 16.57 10000 4037 

Mon Oct 24 12:51:03 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 300 196 1.42 10000 7892 
2 20 300 117 1.24 10000 4648 
3 20 300 199 1.37 10000 40 
4 20 300 144 1.26 10000 22 
5 20 300 166 1.23 10000 1545 
6 20 300 220 1.32 10000 1507 
7 20 300 161 1.25 10000 6168 
8 20 300 151 1.37 10000 178 
9 20 300 187 1.46 10000 14 
10 20 300 215 1.27 10000 4621 
11 40 300 243 3.57 10000 3576 
12 40 300 312 3.65 10000 127 
13 40 300 400 4 10000 4536 
14 40 300 366 3.98 10000 981 
15 40 300 417 3.78 10000 3905 
16 40 300 307 3.64 10000 3528 
17 40 300 316 3.56 10000 6270 
18 40 300 438 3.66 10000 3396 
19 40 300 294 3.62 10000 9311 
20 40 300 296 3.86 10000 5901 
21 60 300 597 7.36 10000 3247 
22 60 300 502 7.53 10000 3495 
23 60 300 538 8.06 10000 5835 
24 60 300 531 7.27 10000 3303 
25 60 300 474 7.01 10000 8141 
26 60 300 482 7.09 10000 7619 
27 60 300 429 6.8 10000 3733 
28 60 300 553 7.26 10000 4189 
29 60 300 504 7.18 10000 2529 
30 60 300 638 7.73 10000 1514 
31 80 300 655 11.37 10000 2625 
32 80 300 695 11.94 10000 8882 
33 80 300 675 11.42 10000 1194 
34 80 300 708 11.09 10000 5509 
35 80 300 684 11.7 10000 4979 
36 80 300 744 11.92 10000 6694 
37 80 300 787 12.41 10000 8680 
38 80 300 789 12.16 10000 7837 
39 80 300 815 11.64 10000 2426 
40 80 300 708 11.33 10000 3976 
41 100 300 778 15.98 10000 861 
42 100 300 899 16.04 10000 819 
43 100 300 766 15.94 10000 3448 
44 100 300 828 16.66 10000 7545 
45 100 300 876 16.45 10000 2485 
46 100 300 993 17.09 10000 3290 
47 100 300 795 15.8 10000 8993 
48 100 300 904 16.87 10000 5712 
49 100 300 859 16.02 10000 7312 
50 100 300 1003 16.74 10000 9704 

Mon Oct 24 14:57:21 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 300 194 1.41 10000 501 
2 20 300 117 1.19 10000 9556 
3 20 300 199 1.32 10000 110 
4 20 300 144 1.24 10000 29 
5 20 300 167 1.25 10000 670 
6 20 300 222 1.28 10000 163 
7 20 300 161 1.25 10000 22 
8 20 300 149 1.37 10000 5367 
9 20 300 194 1.47 10000 38 
10 20 300 216 1.29 10000 161 
11 40 300 244 3.56 10000 1739 
12 40 300 310 3.64 10000 307 
13 40 300 405 4.04 10000 5346 
14 40 300 365 4.09 10000 6655 
15 40 300 415 3.93 10000 5511 
16 40 300 308 3.75 10000 2195 
17 40 300 314 3.59 10000 1204 
18 40 300 439 3.81 10000 9989 
19 40 300 293 3.79 10000 1866 
20 40 300 299 3.86 10000 664 
21 60 300 591 7.65 10000 4896 
22 60 300 499 7.69 10000 3716 
23 60 300 537 7.95 10000 181 
24 60 300 535 7.2 10000 5322 
25 60 300 475 7.25 10000 78 
26 60 300 480 7.29 10000 6268 
27 60 300 432 6.86 10000 54 
28 60 300 557 7.34 10000 7499 
29 60 300 500 7.29 10000 8021 
30 60 300 634 7.95 10000 9316 
31 80 300 654 11.35 10000 9307 
32 80 300 692 11.97 10000 5361 
33 80 300 672 11.49 10000 1557 
34 80 300 703 11.24 10000 5529 
35 80 300 678 11.88 10000 5252 
36 80 300 743 12.07 10000 7295 
37 80 300 783 12.37 10000 5739 
38 80 300 787 11.94 10000 7530 
39 80 300 808 11.85 10000 6193 
40 80 300 704 11.38 10000 8425 
41 100 300 778 16.12 10000 2161 
42 100 300 898 16.25 10000 352 
43 100 300 765 16.2 10000 948 
44 100 300 827 16.96 10000 8474 
45 100 300 873 16.9 10000 8850 
46 100 300 997 17.73 10000 7693 
47 100 300 794 15.93 10000 653 
48 100 300 907 17.11 10000 6252 
49 100 300 857 15.94 10000 2006 
50 100 300 998 17.07 10000 335 

Fri Oct 28 05:43:47 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 300 190 1826 559627 0.4 120 5.5 190 190 190 190 190 190 
2 20 300 116 550018 640925 103 120 7.4 117 117 116 116 116 116 
3 20 300 195 30113 580116 6.13 120 5.4 196 195 195 195 195 195 
4 20 300 140 510018 607691 100 120 7.6 142 141 140 140 140 140 
5 20 300 159 620037 624954 119 120 8.9 166 164 159 159 159 159 
6 20 300 217 240070 569127 50.6 120 7.9 219 219 217 217 217 217 
7 20 300 158 300150 624279 57.4 120 10 161 161 158 158 158 158 
8 20 300 143 90121 601867 17.7 120 5.9 149 143 143 143 143 143 
9 20 300 186 4321 540341 1.03 120 5.6 186 186 186 186 186 186 
10 20 300 206 82593 569171 17.3 120 5.6 210 206 206 206 206 206 
11 40 300 240 10532 219822 5.72 120 3.4 241 240 240 240 240 240 
12 40 300 307 36910 209757 21.1 120 3 309 307 307 307 307 307 
13 40 300 398 140720 197927 85.2 120 3.3 400 400 398 398 398 398 
14 40 300 360 92615 198546 55.2 120 3.4 362 361 360 360 360 360 
15 40 300 412 26519 207821 15.5 120 3.7 414 412 412 412 412 412 
16 40 300 303 34049 217169 18.8 120 3.4 308 303 303 303 303 303 
17 40 300 311 41275 214101 23.3 120 2.6 314 311 311 311 311 311 
18 40 300 433 54578 204510 32 120 3.8 436 435 433 433 433 433 
19 40 300 291 120584 202944 71.3 120 3.9 293 292 291 291 291 291 
20 40 300 291 170361 202385 101 120 3.1 295 293 291 291 291 291 
21 60 300 587 101699 105957 115 120 3.1 591 588 587 587 587 587 
22 60 300 495 10131 108445 11.4 120 2.9 497 495 495 495 495 495 
23 60 300 533 30113 105461 34.9 120 3.2 537 536 533 533 533 533 
24 60 300 528 33807 111694 36.6 120 2.1 533 533 528 528 528 528 
25 60 300 469 59138 111230 63.7 120 2.8 471 471 469 469 469 469 
26 60 300 476 97937 111118 106 120 2.8 478 477 476 476 476 476 
27 60 300 427 43999 116220 45.8 120 2.6 430 428 427 427 427 427 
28 60 300 554 38886 109818 42.9 120 3.1 555 555 554 554 554 554 
29 60 300 499 513 113026 0.59 120 3 499 499 499 499 499 499 
30 60 300 632 18480 101132 21.9 120 3.2 634 632 632 632 632 632 
31 80 300 648 32825 71005 55.3 120 2 654 651 648 648 648 648 
32 80 300 688 26696 70360 46 120 2.6 691 689 688 688 688 688 
33 80 300 668 18679 72876 30.6 120 2.6 674 670 668 668 668 668 
34 80 300 700 57002 72513 95 120 2.6 702 702 700 700 700 700 
35 80 300 672 41097 68030 72.8 120 2.5 678 676 672 672 672 672 
36 80 300 737 6496 69881 11.2 120 2.3 744 737 737 737 737 737 
37 80 300 780 47318 67895 83.8 120 2.7 783 783 780 780 780 780 
38 80 300 782 37821 69480 65.5 120 2.4 787 785 782 782 782 782 
39 80 300 804 60552 66468 109 120 2.8 809 805 804 804 804 804 
40 80 300 696 47701 67676 84.2 120 2.3 702 701 696 696 696 696 
41 100 300 774 19159 51240 44.4 120 2.7 778 775 774 774 774 774 
42 100 300 897 17825 51284 41.7 120 2.7 898 898 897 897 897 897 
43 100 300 760 18652 49427 45.2 120 2.5 765 762 760 760 760 760 
44 100 300 821 23614 47912 58.6 120 2.4 823 823 821 821 821 821 
45 100 300 869 30165 48531 74.6 120 2.4 872 870 869 869 869 869 
46 100 300 992 30281 46602 78.4 120 2.5 995 994 992 992 992 992 
47 100 300 789 2766 53425 6.07 120 2.3 794 789 789 789 789 789 
48 100 300 897 5933 47334 15 120 2.2 899 897 897 897 897 897 
49 100 300 851 45161 50091 108 120 2.4 854 853 851 851 851 851 
50 100 300 999 4272 48823 10.7 120 2.3 1005 999 999 999 999 999 

Wed Aug 31 11:41:56 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 300 187 722 2321332 0.11 360 3.8 187 187 187 187
2 20 300 115 2237 2740676 0.29 361 6.4 115 115 115 151
3 20 300 192 15407 2274395 2.46 360 3.7 192 192 192 164.667
4 20 300 137 283993 2564755 39.8 361 5.3 140 137 137 157.75
5 20 300 157 1654325 2632259 227 361 7.5 161 158 157 157.6
6 20 300 215 811129 2422492 121 362 6.9 217 217 215 167.167
7 20 300 155 709624 2537164 101 362 8.3 156 156 155 165.429
8 20 300 142 302954 2475841 44.4 361 5.1 144 142 142 162.5
9 20 300 186 43553 2164610 7.26 361 5.6 186 186 186 165.111
10 20 300 203 4802 2365569 0.74 361 4.1 203 203 203 168.9
11 40 300 238 68578 989239 25 361 2.5 239 238 238 175.182
12 40 300 305 124561 935891 48.1 360 2.3 306 305 305 186
13 40 300 394 606484 897573 245 362 2.3 396 396 394 202
14 40 300 357 66812 885283 27.2 361 2.5 358 357 357 213.071
15 40 300 409 22135 913521 8.72 361 3 409 409 409 226.133
16 40 300 301 8638 973482 3.18 361 2.7 301 301 301 230.812
17 40 300 308 360002 970697 134 361 1.6 310 309 308 235.353
18 40 300 425 434556 903254 174 362 1.9 430 429 425 245.889
19 40 300 288 416520 937910 161 361 2.8 290 289 288 248.105
20 40 300 290 398813 928887 156 362 2.8 292 292 290 250.2
21 60 300 581 161253 521449 112 360 2.1 586 584 581 265.952
22 60 300 490 3402 536398 2.28 360 1.8 490 490 490 276.136
23 60 300 526 432452 514865 304 362 1.9 528 528 526 287
24 60 300 528 316725 546412 209 360 2.1 530 529 528 297.042
25 60 300 466 391028 540677 262 362 2.1 469 467 466 303.8
26 60 300 473 35385 537014 23.8 361 2.1 475 473 473 310.308
27 60 300 422 297445 560016 191 360 1.4 425 425 422 314.444
28 60 300 549 307378 536078 206 361 2.2 552 550 549 322.821
29 60 300 495 37044 539003 24.8 361 2.2 496 495 495 328.759
30 60 300 626 321455 490497 237 361 2.2 631 629 626 338.667
31 80 300 645 133946 368872 132 361 1.5 649 647 645 348.548
32 80 300 683 196603 361227 196 361 1.9 684 684 683 359
33 80 300 662 145194 381865 138 361 1.6 665 663 662 368.182
34 80 300 695 123130 375372 119 361 1.9 697 696 695 377.794
35 80 300 668 242315 360901 242 361 1.9 670 669 668 386.086
36 80 300 733 147102 368761 144 361 1.8 737 736 733 395.722
37 80 300 775 143489 351750 148 362 2.1 779 776 775 405.973
38 80 300 778 19129 364921 18.9 360 1.9 780 778 778 415.763
39 80 300 795 269011 351139 277 361 1.6 800 799 795 425.487
40 80 300 692 222456 365752 220 362 1.7 695 693 692 432.15
41 100 300 767 62883 274010 83 361 1.8 770 769 767 440.317
42 100 300 890 63608 278893 82.4 361 1.9 891 891 890 451.024
43 100 300 754 47922 273970 63.7 362 1.7 756 756 754 458.07
44 100 300 816 121267 264185 167 361 1.8 818 817 816 466.205
45 100 300 863 76212 266027 103 360 1.7 865 864 863 475.022
46 100 300 985 189091 260005 262 360 1.8 988 987 985 486.109
47 100 300 784 205387 286463 258 360 1.6 787 786 784 492.447
48 100 300 891 155512 265692 212 362 1.5 896 894 891 500.75
49 100 300 843 259971 274131 343 361 1.4 848 846 843 507.735
50 100 300 992 351 270768 0.46 362 1.6 992 992 992 517.42

Wed Sep 14 11:04:30 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 300 187 722 3278719 0.08 361 3.8 187 187 187 187
2 20 300 115 2237 3842988 0.2 361 6.4 115 115 115 151
3 20 300 192 15407 3222188 1.74 361 3.7 192 192 192 164.667
4 20 300 137 283993 3580427 28.6 361 5.3 138 137 137 157.75
5 20 300 157 1654325 3642211 163 360 7.5 158 158 157 157.6
6 20 300 215 811129 3366002 86.9 360 6.9 217 217 215 167.167
7 20 300 153 2899312 3532022 296 361 6.9 156 156 153 165.143
8 20 300 142 302954 3495738 31.2 361 5.1 144 142 142 162.25
9 20 300 184 2411293 3053789 285 361 4.5 186 186 184 164.667
10 20 300 203 4802 3317293 0.52 360 4.1 203 203 203 168.5
11 40 300 238 68578 1388299 17.9 362 2.5 239 238 238 174.818
12 40 300 305 124561 1314137 34.1 361 2.3 306 305 305 185.667
13 40 300 394 606484 1266602 172 360 2.3 396 395 394 201.692
14 40 300 356 981735 1252184 282 360 2.2 358 357 356 212.714
15 40 300 408 1158783 1293009 324 362 2.7 409 409 408 225.733
16 40 300 301 8638 1368371 2.27 362 2.7 301 301 301 230.438
17 40 300 308 360002 1351869 95.6 360 1.6 309 309 308 235
18 40 300 425 434556 1275900 123 362 1.9 430 429 425 245.556
19 40 300 288 416520 1319610 114 361 2.8 290 289 288 247.789
20 40 300 290 398813 1300663 110 360 2.8 292 292 290 249.9
21 60 300 581 161253 736142 79 361 2.1 585 582 581 265.667
22 60 300 490 3402 751218 1.61 360 1.8 490 490 490 275.864
23 60 300 526 432452 723195 215 360 1.9 528 528 526 286.739
24 60 300 527 625011 769261 293 361 1.9 529 529 527 296.75
25 60 300 466 391028 757568 186 361 2.1 468 467 466 303.52
26 60 300 472 626075 761882 297 361 1.9 475 473 472 310
27 60 300 422 297445 790265 136 360 1.4 425 425 422 314.148
28 60 300 549 307378 758058 146 361 2.2 552 550 549 322.536
29 60 300 493 624992 757651 298 361 1.8 496 495 493 328.414
30 60 300 626 321455 693515 167 361 2.2 630 629 626 338.333
31 80 300 645 133946 521060 92.9 361 1.5 648 646 645 348.226
32 80 300 683 196603 512071 138 361 1.9 684 684 683 358.688
33 80 300 662 145194 540012 96.6 361 1.6 663 663 662 367.879
34 80 300 695 123130 527838 83.9 360 1.9 697 696 695 377.5
35 80 300 668 242315 507887 172 361 1.9 670 669 668 385.8
36 80 300 733 147102 519256 102 360 1.8 737 736 733 395.444
37 80 300 775 143489 496524 104 360 2.1 779 776 775 405.703
38 80 300 778 19129 519885 13.4 361 1.9 780 778 778 415.5
39 80 300 795 269011 495059 196 361 1.6 800 799 795 425.231
40 80 300 692 222456 511456 157 361 1.7 694 693 692 431.9
41 100 300 767 62883 385275 58.8 360 1.8 770 767 767 440.073
42 100 300 890 63608 393071 58.1 360 1.9 891 890 890 450.786
43 100 300 754 47922 384135 45.2 361 1.7 756 754 754 457.837
44 100 300 814 371330 373275 359 361 1.6 818 817 814 465.932
45 100 300 863 76212 378491 73 362 1.7 865 864 863 474.756
46 100 300 984 285983 365883 282 361 1.7 987 986 984 485.826
47 100 300 783 317153 404906 282 361 1.5 787 786 783 492.149
48 100 300 891 155512 375157 149 361 1.5 896 893 891 500.458
49 100 300 843 259971 384824 243 360 1.4 848 846 843 507.449
50 100 300 992 351 382228 0.33 361 1.6 992 992 992 517.14
