Mon Aug 15 16:23:58 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Mon Oct 24 11:22:50 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 506 1.34 10000 3823 
2 20 100 517 1.24 10000 970 
3 20 100 474 1.2 10000 1546 
4 20 100 552 1.16 10000 5 
5 20 100 465 1.23 10000 1625 
6 20 100 498 1.33 10000 79 
7 20 100 363 1.13 10000 17 
8 20 100 441 1.15 10000 165 
9 20 100 549 1.26 10000 35 
10 20 100 329 1.18 10000 1110 
11 40 100 1022 3.34 10000 3568 
12 40 100 1143 3.35 10000 4532 
13 40 100 929 3.54 10000 6805 
14 40 100 1056 3.21 10000 3228 
15 40 100 762 3.53 10000 1614 
16 40 100 995 3.39 10000 6060 
17 40 100 935 3.29 10000 4993 
18 40 100 987 3.49 10000 145 
19 40 100 821 3.48 10000 3287 
20 40 100 1110 3.27 10000 7388 
21 60 100 1534 6.2 10000 4327 
22 60 100 1488 6.56 10000 3644 
23 60 100 1462 6.24 10000 1010 
24 60 100 1298 6.11 10000 4270 
25 60 100 1276 5.99 10000 7132 
26 60 100 1372 6.42 10000 1691 
27 60 100 1266 6.11 10000 5656 
28 60 100 1556 6.22 10000 2828 
29 60 100 1428 6.44 10000 2600 
30 60 100 1554 6.36 10000 7256 
31 80 100 1900 9.93 10000 9522 
32 80 100 2034 9.56 10000 6547 
33 80 100 1794 9.67 10000 1592 
34 80 100 1790 9.68 10000 450 
35 80 100 2310 9.67 10000 5201 
36 80 100 1955 10.21 10000 147 
37 80 100 1958 10.24 10000 7541 
38 80 100 2057 10.21 10000 4352 
39 80 100 1990 9.17 10000 8117 
40 80 100 2181 9.75 10000 3124 
41 100 100 2350 13.83 10000 2595 
42 100 100 2362 13.83 10000 8078 
43 100 100 2138 14.01 10000 687 
44 100 100 2654 14.22 10000 5461 
45 100 100 2509 13.66 10000 4798 
46 100 100 2338 14.18 10000 1055 
47 100 100 2368 14.03 10000 1820 
48 100 100 2555 13.52 10000 2798 
49 100 100 2431 13.56 10000 212 
50 100 100 2841 14.87 10000 9156 

Mon Oct 24 13:15:40 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 510 1.35 10000 491 
2 20 100 538 1.16 10000 873 
3 20 100 475 1.25 10000 10 
4 20 100 552 1.17 10000 5 
5 20 100 464 1.23 10000 9467 
6 20 100 497 1.3 10000 4622 
7 20 100 363 1.08 10000 24 
8 20 100 441 1.1 10000 193 
9 20 100 549 1.24 10000 1529 
10 20 100 329 1.21 10000 9706 
11 40 100 1028 3.36 10000 6034 
12 40 100 1141 3.32 10000 9571 
13 40 100 928 3.57 10000 2227 
14 40 100 1057 3.17 10000 1939 
15 40 100 764 3.44 10000 9475 
16 40 100 996 3.45 10000 1645 
17 40 100 939 3.26 10000 9047 
18 40 100 986 3.44 10000 2349 
19 40 100 822 3.44 10000 3087 
20 40 100 1106 3.28 10000 6372 
21 60 100 1531 6.18 10000 8405 
22 60 100 1487 6.49 10000 663 
23 60 100 1453 6.24 10000 692 
24 60 100 1295 6.17 10000 1580 
25 60 100 1271 6.01 10000 8593 
26 60 100 1363 6.17 10000 9966 
27 60 100 1265 6.07 10000 7520 
28 60 100 1550 6.22 10000 9122 
29 60 100 1429 6.38 10000 4458 
30 60 100 1553 6.39 10000 1729 
31 80 100 1915 9.77 10000 2078 
32 80 100 2040 9.56 10000 766 
33 80 100 1791 9.68 10000 5458 
34 80 100 1788 9.68 10000 2537 
35 80 100 2313 9.85 10000 4743 
36 80 100 1942 10.16 10000 2736 
37 80 100 1961 10.27 10000 2983 
38 80 100 2064 10.1 10000 444 
39 80 100 1985 9.23 10000 6650 
40 80 100 2166 9.9 10000 677 
41 100 100 2354 13.89 10000 7428 
42 100 100 2369 13.93 10000 8654 
43 100 100 2131 13.88 10000 892 
44 100 100 2656 13.89 10000 135 
45 100 100 2506 13.72 10000 3662 
46 100 100 2338 14.14 10000 9966 
47 100 100 2370 14.1 10000 7077 
48 100 100 2555 13.53 10000 7891 
49 100 100 2440 13.65 10000 3790 
50 100 100 2844 14.83 10000 9509 

Mon Oct 24 15:21:26 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 506 1.41 10000 5089 
2 20 100 523 1.18 10000 5078 
3 20 100 476 1.16 10000 4582 
4 20 100 552 1.25 10000 16 
5 20 100 461 1.25 10000 295 
6 20 100 500 1.34 10000 756 
7 20 100 363 1.17 10000 39 
8 20 100 441 1.13 10000 128 
9 20 100 553 1.23 10000 23 
10 20 100 334 1.22 10000 125 
11 40 100 1035 3.35 10000 148 
12 40 100 1133 3.38 10000 583 
13 40 100 929 3.51 10000 105 
14 40 100 1052 3.31 10000 4784 
15 40 100 761 3.63 10000 59 
16 40 100 985 3.56 10000 35 
17 40 100 939 3.2 10000 5370 
18 40 100 972 3.48 10000 5059 
19 40 100 817 3.46 10000 2502 
20 40 100 1104 3.45 10000 5028 
21 60 100 1531 6.3 10000 5062 
22 60 100 1479 6.74 10000 3914 
23 60 100 1450 6.36 10000 8186 
24 60 100 1292 6.16 10000 885 
25 60 100 1270 6.36 10000 2854 
26 60 100 1368 6.26 10000 632 
27 60 100 1266 6.22 10000 2522 
28 60 100 1542 6.22 10000 1768 
29 60 100 1428 6.53 10000 5975 
30 60 100 1553 6.38 10000 6938 
31 80 100 1902 10.06 10000 3672 
32 80 100 2014 9.5 10000 5574 
33 80 100 1784 9.94 10000 1361 
34 80 100 1788 9.92 10000 7904 
35 80 100 2315 9.84 10000 661 
36 80 100 1948 10.08 10000 1539 
37 80 100 1948 10.12 10000 3071 
38 80 100 2051 10.45 10000 7104 
39 80 100 1990 9.3 10000 35 
40 80 100 2175 10.01 10000 511 
41 100 100 2340 14.59 10000 2773 
42 100 100 2352 14.16 10000 652 
43 100 100 2124 14.65 10000 6109 
44 100 100 2667 14.3 10000 3437 
45 100 100 2489 13.95 10000 5951 
46 100 100 2337 14.34 10000 7673 
47 100 100 2363 14.59 10000 8870 
48 100 100 2544 13.65 10000 3523 
49 100 100 2430 14.11 10000 53 
50 100 100 2838 14.74 10000 9576 

Fri Oct 28 10:12:49 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 100 503 250037 523641 57.2 120 3.9 506 505 503 503 503 503 
2 20 100 513 227 631571 0.03 120 10 513 513 513 513 513 513 
3 20 100 467 2183 616573 0.46 120 5.6 467 467 467 467 467 467 
4 20 100 539 40042 620371 7.8 120 8.2 549 539 539 539 539 539 
5 20 100 449 110023 613716 21.6 120 7.4 461 449 449 449 449 449 
6 20 100 498 80011 583214 16.9 120 5 502 498 498 498 498 498 
7 20 100 361 70008 689240 12.3 120 6.4 363 361 361 361 361 361 
8 20 100 441 24693 671855 4.45 120 5 441 441 441 441 441 441 
9 20 100 544 440014 619528 84.8 120 10 545 545 544 544 544 544 
10 20 100 331 480763 618415 93.5 120 6.4 334 334 331 331 331 331 
11 40 100 1018 30073 226075 15.9 120 6.8 1035 1018 1018 1018 1018 1018 
12 40 100 1121 90432 230428 46.8 120 5.2 1125 1122 1121 1121 1121 1121 
13 40 100 913 76252 212243 43 120 2.2 921 921 913 913 913 913 
14 40 100 1039 110567 232947 56.9 120 4.1 1040 1040 1039 1039 1039 1039 
15 40 100 756 150179 209941 85.4 120 3.9 761 761 756 756 756 756 
16 40 100 984 30215 215838 16.9 120 3.6 988 984 984 984 984 984 
17 40 100 933 50841 236173 26.2 120 5.1 943 933 933 933 933 933 
18 40 100 962 16701 219236 9.29 120 4.6 966 962 962 962 962 962 
19 40 100 808 220215 222703 119 120 4.7 819 818 808 808 808 808 
20 40 100 1097 60179 225154 32 120 4 1104 1101 1097 1097 1097 1097 
21 60 100 1520 60720 121199 60.6 120 4.1 1528 1521 1520 1520 1520 1520 
22 60 100 1474 14351 111410 16 120 2.6 1484 1474 1474 1474 1474 1474 
23 60 100 1451 84082 113167 86.9 120 3.2 1461 1452 1451 1451 1451 1451 
24 60 100 1289 110667 115253 115 120 3.4 1300 1297 1289 1289 1289 1289 
25 60 100 1260 42760 118532 42.5 120 3.3 1268 1268 1260 1260 1260 1260 
26 60 100 1350 110074 118035 112 120 4.4 1360 1356 1350 1350 1350 1350 
27 60 100 1258 43238 118335 44.3 120 3.5 1272 1266 1258 1258 1258 1258 
28 60 100 1537 98019 120271 97.8 120 4.5 1543 1542 1537 1537 1537 1537 
29 60 100 1417 69309 120353 69.1 120 3.6 1430 1426 1417 1417 1417 1417 
30 60 100 1545 66801 120755 66.4 120 3 1546 1546 1545 1545 1545 1545 
31 80 100 1904 65421 76496 103 121 3.7 1915 1907 1904 1904 1904 1904 
32 80 100 1994 27807 79040 42.2 120 2.8 2005 2000 1994 1994 1994 1994 
33 80 100 1790 823 78749 1.19 120 3.3 1790 1790 1790 1790 1790 1790 
34 80 100 1782 2838 76862 4.29 120 3.7 1782 1782 1782 1782 1782 1782 
35 80 100 2284 41479 77265 64.5 120 4.2 2297 2287 2284 2284 2284 2284 
36 80 100 1937 3013 77272 4.65 120 3.4 1937 1937 1937 1937 1937 1937 
37 80 100 1956 50116 76674 78.6 120 3.2 1961 1959 1956 1956 1956 1956 
38 80 100 2022 19324 74908 31.2 120 4 2032 2024 2022 2022 2022 2022 
39 80 100 1940 75728 78316 116 120 2.9 1957 1952 1940 1940 1940 1940 
40 80 100 2159 31459 77601 48.5 120 3.6 2171 2171 2159 2159 2159 2159 
41 100 100 2335 11951 52604 27.4 120 2.8 2354 2335 2335 2335 2335 2335 
42 100 100 2343 52525 55568 114 120 2.5 2346 2346 2343 2343 2343 2343 
43 100 100 2111 44971 54117 99.7 120 2.2 2127 2116 2111 2111 2111 2111 
44 100 100 2645 32555 53194 73.8 120 3.8 2664 2658 2645 2645 2645 2645 
45 100 100 2480 11073 55977 23.7 120 2.9 2483 2480 2480 2480 2480 2480 
46 100 100 2324 49954 53395 112 120 2.8 2335 2326 2324 2324 2324 2324 
47 100 100 2346 38407 53904 85.5 120 3.8 2349 2349 2346 2346 2346 2346 
48 100 100 2527 6893 55928 14.5 120 3 2543 2527 2527 2527 2527 2527 
49 100 100 2412 20311 54954 44.9 120 2.9 2430 2419 2412 2412 2412 2412 
50 100 100 2829 10018 54311 22 120 3.3 2841 2829 2829 2829 2829 2829 

Wed Nov 16 20:04:38 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf
1 20 100 501 315403 13057624 8.73 360 3.5 501 501 501 
2 20 100 512 13725664 16527586 299 360 10 516 514 512 
3 20 100 464 1209879 14623917 29.8 360 4.9 465 464 464 
4 20 100 529 443523 13269877 12 360 6.2 530 529 529 
5 20 100 441 628809 13038249 17.3 360 5.5 448 441 441 
6 20 100 497 3333589 14993664 80.2 360 4.8 501 500 497 
7 20 100 361 784408 13117959 21.6 360 6.4 362 361 361 
8 20 100 435 9427209 12454971 273 360 3.5 441 438 435 
9 20 100 536 12828940 15039681 307 360 8.5 543 541 536 
10 20 100 323 35360 10600264 1.2 360 3.8 323 323 323 
11 40 100 1003 4766680 5667262 303 360 5.2 1006 1004 1003 
12 40 100 1122 131213 5222750 9.06 360 5.3 1122 1122 1122 
13 40 100 918 1388795 4854721 103 360 2.7 931 928 918 
14 40 100 1029 3532826 4476125 284 360 3.1 1038 1037 1029 
15 40 100 755 158029 4123456 13.8 360 3.8 757 755 755 
16 40 100 992 1256207 4896563 92.5 360 4.5 997 995 992 
17 40 100 927 4506307 4818275 337 360 4.5 940 939 927 
18 40 100 964 991700 5834619 61.2 360 4.8 966 965 964 
19 40 100 808 3986984 5448862 264 360 4.7 811 809 808 
20 40 100 1093 1598181 5217792 111 360 3.7 1097 1095 1093 
21 60 100 1508 1604256 2620271 221 360 3.3 1519 1515 1508 
22 60 100 1486 459388 2677094 61.9 360 3.4 1498 1491 1486 
23 60 100 1458 787092 2594955 109 360 3.7 1459 1459 1458 
24 60 100 1292 470044 2245170 75.4 360 3.6 1297 1294 1292 
25 60 100 1275 53730 2432751 7.93 360 4.5 1275 1275 1275 
26 60 100 1343 1602085 2738901 211 360 3.8 1353 1346 1343 
27 60 100 1265 503800 2161660 84 360 4.1 1269 1269 1265 
28 60 100 1529 1598355 2752626 212 360 4 1532 1532 1529 
29 60 100 1407 1337995 2532080 190 360 2.9 1420 1412 1407 
30 60 100 1549 679983 2609279 93.9 360 3.3 1561 1561 1549 
31 80 100 1909 1254190 1568050 288 360 3.9 1919 1913 1909 
32 80 100 2014 783353 1557987 181 360 3.9 2017 2017 2014 
33 80 100 1789 776333 1551703 180 360 3.2 1796 1793 1789 
34 80 100 1787 933027 1618671 208 360 4 1791 1791 1787 
35 80 100 2266 405624 1913745 76.4 360 3.4 2271 2270 2266 
36 80 100 1945 1164356 1647119 255 360 3.8 1959 1956 1945 
37 80 100 1954 1351650 1643758 296 360 3.1 1961 1960 1954 
38 80 100 2019 1084449 1651438 236 360 3.9 2035 2031 2019 
39 80 100 1947 46691 1725512 9.74 360 3.3 1947 1947 1947 
40 80 100 2155 88061 1763646 18 360 3.4 2170 2155 2155 
41 100 100 2340 1002838 1023987 353 360 3 2352 2349 2340 
42 100 100 2350 216845 1037031 75 360 2.8 2360 2353 2350 
43 100 100 2136 30089 1004663 10.8 360 3.4 2138 2136 2136 
44 100 100 2626 1142536 1165797 353 361 3.1 2635 2631 2626 
45 100 100 2496 380348 1086519 124 361 3.6 2501 2498 2496 
46 100 100 2352 559723 902897 225 360 4 2356 2356 2352 
47 100 100 2354 566387 1089279 198 361 4.2 2367 2360 2354 
48 100 100 2533 872280 1110655 283 360 3.3 2556 2550 2533 

Wed Aug 31 21:43:47 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 499 358415 2014536 64.4 360 3 503 502 499 499
2 20 100 513 322 2179164 0.05 361 10 513 513 513 506
3 20 100 461 72491 2369333 11.1 361 4.2 462 461 461 491
4 20 100 532 725125 2318124 114 362 6.8 542 533 532 501.25
5 20 100 436 541547 2454119 79.6 360 4.3 449 444 436 488.2
6 20 100 491 729422 2137336 123 360 3.5 497 497 491 488.667
7 20 100 361 1464 2593988 0.19 362 6.4 361 361 361 470.429
8 20 100 438 1276 2587894 0.18 362 4.2 438 438 438 466.375
9 20 100 534 888611 2227539 145 361 8 538 536 534 473.889
10 20 100 326 91075 2416560 13.6 361 4.8 328 326 326 459.1
11 40 100 1008 17930 914987 7.06 361 5.7 1008 1008 1008 509
12 40 100 1112 335406 932516 130 361 4.4 1114 1114 1112 559.25
13 40 100 912 285343 908802 114 362 2.1 917 917 912 586.385
14 40 100 1025 194088 941582 75.1 362 2.7 1026 1026 1025 617.714
15 40 100 746 823333 909889 327 361 2.6 747 747 746 626.267
16 40 100 969 596491 926996 233 361 2.1 976 973 969 647.688
17 40 100 919 646633 958526 243 360 3.6 924 920 919 663.647
18 40 100 956 337767 886263 138 361 4 961 960 956 679.889
19 40 100 804 168672 913228 66.9 361 4.2 805 805 804 686.421
20 40 100 1092 400670 929861 156 362 3.6 1094 1094 1092 706.7
21 60 100 1494 122238 550509 80.7 361 2.3 1507 1501 1494 744.19
22 60 100 1463 3273 524845 2.23 360 1.8 1463 1463 1463 776.864
23 60 100 1443 401992 536513 271 362 2.7 1449 1446 1443 805.826
24 60 100 1280 123854 569022 77.9 360 2.7 1287 1284 1280 825.583
25 60 100 1250 532508 560357 343 360 2.5 1259 1259 1250 842.56
26 60 100 1343 334016 544269 222 362 3.8 1346 1344 1343 861.808
27 60 100 1251 305190 538844 205 361 2.9 1266 1257 1251 876.222
28 60 100 1515 86330 545085 57.3 362 3 1526 1515 1515 899.036
29 60 100 1406 184620 539553 123 361 2.8 1414 1411 1406 916.517
30 60 100 1528 182270 549737 120 362 1.9 1543 1536 1528 936.9
31 80 100 1884 227375 374187 220 361 2.6 1896 1891 1884 967.452
32 80 100 1980 90308 377036 87.1 360 2.1 1990 1984 1980 999.094
33 80 100 1768 382571 382704 362 362 2 1782 1773 1768 1022.39
34 80 100 1762 233541 375627 224 361 2.5 1770 1766 1762 1044.15
35 80 100 2255 24124 372493 23.4 361 2.9 2269 2255 2255 1078.74
36 80 100 1922 143093 370462 140 361 2.6 1928 1925 1922 1102.17
37 80 100 1940 120091 374045 117 362 2.3 1948 1942 1940 1124.81
38 80 100 1991 135095 364303 134 360 2.4 2007 2000 1991 1147.61
39 80 100 1936 197083 386024 184 361 2.7 1948 1941 1936 1167.82
40 80 100 2140 121004 374033 116 360 2.7 2150 2149 2140 1192.12
41 100 100 2320 217207 267947 292 360 2.2 2336 2329 2320 1219.63
42 100 100 2332 83401 281809 107 360 2 2344 2343 2332 1246.12
43 100 100 2111 168063 279599 217 361 2.2 2118 2115 2111 1266.23
44 100 100 2607 229596 277445 298 361 2.3 2619 2616 2607 1296.7
45 100 100 2464 204346 276808 266 361 2.3 2470 2470 2464 1322.64
46 100 100 2304 129184 279158 168 361 1.9 2321 2316 2304 1343.98
47 100 100 2320 3469 275555 4.51 361 2.7 2320 2320 2320 1364.74
48 100 100 2506 266532 277477 347 361 2.2 2523 2519 2506 1388.52
49 100 100 2392 214594 281699 276 361 2 2406 2398 2392 1409
50 100 100 2803 88089 272264 116 360 2.4 2820 2805 2803 1436.88

Wed Sep 14 21:05:57 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 499 358415 2905015 44.6 361 3 503 499 499 499
2 20 100 513 322 3145659 0.04 362 10 513 513 513 506
3 20 100 461 72491 3382336 7.74 362 4.2 461 461 461 491
4 20 100 532 725125 3322491 78.6 360 6.8 542 533 532 501.25
5 20 100 436 541547 3528471 55.5 361 4.3 449 436 436 488.2
6 20 100 491 729422 3121374 84.4 362 3.5 497 497 491 488.667
7 20 100 361 1464 3665947 0.15 360 6.4 361 361 361 470.429
8 20 100 438 1276 3723277 0.15 362 4.2 438 438 438 466.375
9 20 100 534 888611 3202117 101 362 8 536 536 534 473.889
10 20 100 326 91075 3482543 9.46 362 4.8 326 326 326 459.1
11 40 100 1008 17930 1307470 4.94 361 5.7 1008 1008 1008 509
12 40 100 1112 335406 1335463 90.5 361 4.4 1114 1114 1112 559.25
13 40 100 912 285343 1303104 79.2 362 2.1 917 913 912 586.385
14 40 100 1025 194088 1344633 51.9 360 2.7 1026 1025 1025 617.714
15 40 100 746 823333 1282521 232 361 2.6 747 747 746 626.267
16 40 100 969 596491 1337583 161 362 2.1 973 973 969 647.688
17 40 100 919 646633 1386272 168 361 3.6 920 920 919 663.647
18 40 100 955 1006891 1255285 289 361 3.9 961 960 955 679.833
19 40 100 804 168672 1318568 46.1 361 4.2 805 804 804 686.368
20 40 100 1092 400670 1327185 110 362 3.6 1094 1094 1092 706.65
21 60 100 1494 122238 779372 56.5 360 2.3 1501 1494 1494 744.143
22 60 100 1463 3273 745079 1.57 361 1.8 1463 1463 1463 776.818
23 60 100 1443 401992 763136 190 360 2.7 1446 1446 1443 805.783
24 60 100 1280 123854 807962 55.4 362 2.7 1286 1280 1280 825.542
25 60 100 1250 532508 809701 238 362 2.5 1259 1259 1250 842.52
26 60 100 1343 334016 779125 154 360 3.8 1346 1344 1343 861.769
27 60 100 1251 305190 760353 145 362 2.9 1266 1257 1251 876.185
28 60 100 1515 86330 779144 40 362 3 1526 1515 1515 899
29 60 100 1406 184620 761096 87.4 360 2.8 1413 1409 1406 916.483
30 60 100 1528 182270 786808 83.7 362 1.9 1543 1536 1528 936.867
31 80 100 1884 227375 533963 154 361 2.6 1894 1891 1884 967.419
32 80 100 1980 90308 536629 61 362 2.1 1990 1984 1980 999.062
33 80 100 1768 382571 543934 253 360 2 1781 1773 1768 1022.36
34 80 100 1762 233541 525297 160 360 2.5 1766 1766 1762 1044.12
35 80 100 2255 24124 531143 16.5 362 2.9 2269 2255 2255 1078.71
36 80 100 1920 431947 526031 296 360 2.5 1928 1925 1920 1102.08
37 80 100 1939 390680 527755 267 361 2.3 1948 1942 1939 1124.7
38 80 100 1991 135095 517867 94.2 361 2.4 2004 2000 1991 1147.5
39 80 100 1936 197083 548950 129 360 2.7 1948 1941 1936 1167.72
40 80 100 2140 121004 532784 81.7 360 2.7 2150 2149 2140 1192.03
41 100 100 2320 217207 382246 205 361 2.2 2336 2328 2320 1219.54
42 100 100 2328 327489 404232 293 361 1.8 2344 2335 2328 1245.93
43 100 100 2109 331290 399519 299 360 2.1 2118 2115 2109 1266
44 100 100 2607 229596 395037 211 362 2.3 2619 2616 2607 1296.48
45 100 100 2464 204346 392810 188 360 2.3 2470 2470 2464 1322.42
46 100 100 2304 129184 393592 118 360 1.9 2318 2316 2304 1343.76
47 100 100 2317 350892 391608 323 360 2.5 2320 2320 2317 1364.47
48 100 100 2506 266532 396919 242 360 2.2 2523 2519 2506 1388.25
49 100 100 2391 330125 400910 297 362 2 2405 2398 2391 1408.71
50 100 100 2803 88089 390046 81.5 361 2.4 2820 2805 2803 1436.6
