Mon Aug 15 16:19:28 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 648 1 2030799 0 361 20 648 648 648 648
2 20 100 365 12 2971122 0.01 361 13 365 365 365 506.5
3 20 100 623 470910 2060612 83 362 13 625 625 623 545.333
4 20 100 415 568285 2352186 87.4 361 6.6 427 422 415 512.75
5 20 100 461 1321139 2344514 204 361 5.4 467 466 461 502.4
6 20 100 695 2 2088741 0 360 15 695 695 695 534.5
7 20 100 453 11 2251499 0 360 6 453 453 453 522.857
8 20 100 442 1195586 2229189 194 361 9.1 447 443 442 512.75
9 20 100 600 1 1969557 0 361 14 600 600 600 522.444
10 20 100 657 3 2107855 0 361 12 657 657 657 535.9
11 40 100 741 59430 956867 22.4 361 6.4 743 741 741 554.545
12 40 100 966 1058 925081 0.4 361 8.2 966 966 966 588.833
13 40 100 1317 2 865368 0.01 361 14 1317 1317 1317 644.846
14 40 100 1111 491 898921 0.19 362 6.5 1111 1111 1111 678.143
15 40 100 1248 4648 871855 1.91 361 4.7 1248 1248 1248 716.133
16 40 100 1106 1 908247 0 362 26 1106 1106 1106 740.5
17 40 100 980 3 934799 0 361 8 980 980 980 754.588
18 40 100 1497 1 828289 0 361 20 1497 1497 1497 795.833
19 40 100 896 29437 964221 11 362 6.6 897 896 896 801.105
20 40 100 902 370 942726 0.14 362 6.6 902 902 902 806.15
21 60 100 1857 15587 553638 10.2 360 8.7 1858 1857 1857 856.19
22 60 100 1551 3 520238 0 361 7.4 1551 1551 1551 887.773
23 60 100 1667 5 531784 0 360 7.7 1667 1667 1667 921.652
24 60 100 1844 5 525778 0 361 19 1844 1844 1844 960.083
25 60 100 1416 32558 557992 21 361 3.5 1421 1416 1416 978.32
26 60 100 1487 572 539565 0.38 362 7.2 1487 1487 1487 997.885
27 60 100 1311 257160 565478 164 361 5.2 1316 1314 1311 1009.48
28 60 100 1692 12 554116 0 361 5 1692 1692 1692 1033.86
29 60 100 1516 520 541472 0.35 362 4.4 1516 1516 1516 1050.48
30 60 100 2132 2 493618 0.01 362 16 2132 2132 2132 1086.53
31 80 100 2125 7 352872 0 361 12 2125 2125 2125 1120.03
32 80 100 2200 404 355705 0.42 362 9.5 2200 2200 2200 1153.78
33 80 100 2328 5 358198 0.01 362 19 2328 2328 2328 1189.36
34 80 100 2280 6 358866 0.01 361 11 2280 2280 2280 1221.44
35 80 100 2057 34738 373676 33.5 360 4.7 2060 2057 2057 1245.31
36 80 100 2332 9 380411 0.01 361 8 2332 2332 2332 1275.5
37 80 100 2509 6 353675 0.01 362 10 2509 2509 2509 1308.84
38 80 100 2474 12 377058 0.02 362 8.1 2474 2474 2474 1339.5
39 80 100 2469 291682 365055 289 361 5.2 2477 2477 2469 1368.46
40 80 100 2104 264873 377498 253 361 3.2 2107 2105 2104 1386.85
41 100 100 2325 34703 286057 44.2 361 3 2338 2325 2325 1409.73
42 100 100 2748 43885 279565 56.8 361 4.9 2750 2748 2748 1441.6
43 100 100 2287 2679 290601 3.36 362 2.9 2287 2287 2287 1461.26
44 100 100 2484 194598 282332 248 360 3.4 2488 2487 2484 1484.5
45 100 100 2662 22466 275088 29.3 361 4.6 2664 2662 2662 1510.67
46 100 100 3132 6 271416 0.01 360 8 3132 3132 3132 1545.91
47 100 100 2415 285621 286034 360 360 4.4 2418 2418 2415 1564.4
48 100 100 2718 18668 283027 23.8 361 3.3 2725 2718 2718 1588.44
49 100 100 2579 244644 285531 310 362 3.4 2592 2584 2579 1608.65
50 100 100 3150 28 272038 0.04 361 7.6 3150 3150 3150 1639.48

Wed Sep 14 06:03:45 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 648 1 2871863 0 360 20 648 648 648 648
2 20 100 365 12 4223347 0 361 13 365 365 365 506.5
3 20 100 623 470910 2924338 58.1 361 13 625 623 623 545.333
4 20 100 415 568285 3293148 62.2 360 6.6 427 422 415 512.75
5 20 100 461 1321139 3328981 144 360 5.4 466 466 461 502.4
6 20 100 695 2 2968451 0 361 15 695 695 695 534.5
7 20 100 453 11 3238938 0 361 6 453 453 453 522.857
8 20 100 442 1195586 3149889 136 360 9.1 447 443 442 512.75
9 20 100 600 1 2824959 0 360 14 600 600 600 522.444
10 20 100 657 3 2984239 0 361 12 657 657 657 535.9
11 40 100 739 1116764 1359027 297 361 6.1 743 741 739 554.364
12 40 100 966 1058 1320056 0.29 360 8.2 966 966 966 588.667
13 40 100 1317 2 1244961 0 361 14 1317 1317 1317 644.692
14 40 100 1111 491 1278620 0.14 362 6.5 1111 1111 1111 678
15 40 100 1248 4648 1242615 1.32 361 4.7 1248 1248 1248 716
16 40 100 1106 1 1292008 0 361 26 1106 1106 1106 740.375
17 40 100 980 3 1337571 0 362 8 980 980 980 754.471
18 40 100 1497 1 1191705 0 361 20 1497 1497 1497 795.722
19 40 100 896 29437 1367348 7.83 361 6.6 896 896 896 801
20 40 100 902 370 1347858 0.09 362 6.6 902 902 902 806.05
21 60 100 1857 15587 794802 7.1 362 8.7 1857 1857 1857 856.095
22 60 100 1551 3 737290 0 361 7.4 1551 1551 1551 887.682
23 60 100 1667 5 760448 0.01 361 7.7 1667 1667 1667 921.565
24 60 100 1844 5 748378 0 361 19 1844 1844 1844 960
25 60 100 1416 32558 799861 14.7 361 3.5 1421 1416 1416 978.24
26 60 100 1487 572 767482 0.27 360 7.2 1487 1487 1487 997.808
27 60 100 1309 617596 807719 276 361 5 1316 1314 1309 1009.33
28 60 100 1692 12 791749 0.01 361 5 1692 1692 1692 1033.71
29 60 100 1516 520 777586 0.25 361 4.4 1516 1516 1516 1050.34
30 60 100 2132 2 703608 0 361 16 2132 2132 2132 1086.4
31 80 100 2125 7 500764 0 361 12 2125 2125 2125 1119.9
32 80 100 2200 404 507214 0.3 362 9.5 2200 2200 2200 1153.66
33 80 100 2328 5 507957 0 360 19 2328 2328 2328 1189.24
34 80 100 2280 6 510826 0 360 11 2280 2280 2280 1221.32
35 80 100 2057 34738 532282 23.6 361 4.7 2060 2057 2057 1245.2
36 80 100 2332 9 541318 0 361 8 2332 2332 2332 1275.39
37 80 100 2509 6 501066 0 361 10 2509 2509 2509 1308.73
38 80 100 2474 12 532000 0.01 360 8.1 2474 2474 2474 1339.39
39 80 100 2469 291682 515921 204 360 5.2 2477 2477 2469 1368.36
40 80 100 2104 264873 534991 179 361 3.2 2107 2105 2104 1386.75
41 100 100 2325 34703 407931 30.7 362 3 2338 2325 2325 1409.63
42 100 100 2748 43885 394076 40.1 360 4.9 2750 2748 2748 1441.5
43 100 100 2287 2679 411718 2.32 360 2.9 2287 2287 2287 1461.16
44 100 100 2484 194598 401617 174 360 3.4 2488 2486 2484 1484.41
45 100 100 2660 377953 392801 347 361 4.6 2664 2662 2660 1510.53
46 100 100 3132 6 383993 0.02 361 8 3132 3132 3132 1545.78
47 100 100 2415 285621 409720 251 362 4.4 2418 2418 2415 1564.28
48 100 100 2718 18668 400542 16.9 361 3.3 2725 2718 2718 1588.31
49 100 100 2579 244644 405108 219 362 3.4 2592 2584 2579 1608.53
50 100 100 3150 28 387816 0.03 361 7.6 3150 3150 3150 1639.36
