Mon Aug 15 16:26:57 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
6 20 100 333 1.21 10000 8 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
7 20 100 425 1.22 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
8 20 100 218 1.1 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
9 20 100 477 1.25 10000 98 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
10 20 100 214 1.26 10000 5016 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
11 40 100 777 3.37 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
12 40 100 718 3.22 10000 340 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
13 40 100 860 3.07 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
14 40 100 587 3.29 10000 78 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
15 40 100 539 3.38 10000 1040 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 100 520 3.16 10000 5008 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
17 40 100 653 3.36 10000 5045 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
18 40 100 657 3.34 10000 7059 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
19 40 100 737 3.24 10000 5005 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
20 40 100 777 3.24 10000 104 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
21 60 100 1087 6.01 10000 59 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
22 60 100 1159 6.07 10000 5323 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
23 60 100 1076 6.17 10000 2039 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
24 60 100 725 5.4 10000 79 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
25 60 100 757 5.7 10000 54 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
26 60 100 1210 5.71 10000 2516 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
27 60 100 944 5.56 10000 81 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
28 60 100 965 6.33 10000 1100 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 100 825 5.98 10000 500 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 100 768 6.02 10000 429 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 100 1244 9.5 10000 5095 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 100 1027 9.11 10000 2971 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 100 1056 8.63 10000 2079 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 100 1366 9.34 10000 17 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 100 1341 9.59 10000 949 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 100 1294 9.46 10000 5774 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 100 1385 8.53 10000 636 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 100 968 10.05 10000 1677 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 100 1219 9.16 10000 294 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 100 1427 9.76 10000 5431 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 100 1412 12.84 10000 4380 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 100 1509 13.06 10000 1724 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 100 1559 12.52 10000 6981 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 100 1694 13.35 10000 5187 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 100 1724 12.47 10000 6349 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 100 1266 13.37 10000 5133 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 100 1354 12.5 10000 1060 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 100 1771 13.1 10000 5191 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 100 1561 12.95 10000 4908 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 100 1472 14.22 10000 241 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Sun Oct 23 19:29:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:29:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:32:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:34:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:36:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
41 100 100 1417 13.13 10000 1419 1.2732e-313 0 1.64126e-307 0 -12488 
42 100 100 1498 13.41 10000 349 1.2732e-313 0 1.64126e-307 0 -12488 
43 100 100 1543 12.89 10000 3295 1.2732e-313 0 1.64126e-307 0 -12488 
44 100 100 1694 14.05 10000 5294 1.2732e-313 0 1.64126e-307 0 -12488 
45 100 100 1733 12.94 10000 325 1.2732e-313 0 1.64126e-307 0 -12488 
46 100 100 1263 13.73 10000 5637 1.2732e-313 0 1.64126e-307 0 -12488 
47 100 100 1351 13.16 10000 6632 1.2732e-313 0 1.64126e-307 0 -12488 
48 100 100 1795 13.5 10000 5247 1.2732e-313 0 1.64126e-307 0 -12488 
49 100 100 1571 13.43 10000 5052 1.2732e-313 0 1.64126e-307 0 -12488 
50 100 100 1474 15.09 10000 7274 1.2732e-313 0 1.64126e-307 0 -12488 
41 100 100 1417 13.2 10000 1419 1.2732e-313 0 1.64126e-307 0 -12488 
42 100 100 1498 13.57 10000 349 1.2732e-313 0 1.64126e-307 0 -12488 
43 100 100 1551 12.87 10000 4846 1.2732e-313 0 1.64126e-307 0 -12488 
44 100 100 1694 13.93 10000 9252 1.2732e-313 0 1.64126e-307 0 -12488 
45 100 100 1723 12.89 10000 7872 1.2732e-313 0 1.64126e-307 0 -12488 
46 100 100 1261 13.83 10000 2650 1.2732e-313 0 1.64126e-307 0 -12488 
47 100 100 1349 13.28 10000 9602 1.2732e-313 0 1.64126e-307 0 -12488 
48 100 100 1783 13.61 10000 8676 1.2732e-313 0 1.64126e-307 0 -12488 
49 100 100 1560 13.43 10000 2628 1.2732e-313 0 1.64126e-307 0 -12488 
50 100 100 1472 15.02 10000 6368 1.2732e-313 0 1.64126e-307 0 -12488 
41 100 100 1416 13.09 10000 5644 
42 100 100 1511 13.27 10000 3160 
43 100 100 1558 12.82 10000 3030 
44 100 100 1692 14.07 10000 6299 
45 100 100 1725 13.14 10000 173 
46 100 100 1264 13.64 10000 3028 
47 100 100 1339 13.27 10000 23 
48 100 100 1785 13.37 10000 423 
49 100 100 1561 13.28 10000 7528 
50 100 100 1486 14.75 10000 1927 
41 100 100 1440 13.02 10000 7604 
42 100 100 1502 13.33 10000 1611 
43 100 100 1575 12.64 10000 9691 
44 100 100 1703 13.83 10000 5593 
45 100 100 1739 13.05 10000 9334 
46 100 100 1264 13.35 10000 4590 
47 100 100 1341 13.15 10000 2752 
48 100 100 1777 12.91 10000 2873 
49 100 100 1576 13.2 10000 678 
50 100 100 1490 14.53 10000 5532 
41 100 100 1430 13.22 10000 6191 
42 100 100 1501 14.06 10000 2431 
43 100 100 1566 13.36 10000 7029 
44 100 100 1705 13.77 10000 6067 
45 100 100 1728 13.06 10000 9770 
46 100 100 1267 13.66 10000 2928 
47 100 100 1350 13.39 10000 7052 
48 100 100 1796 13.75 10000 1692 
49 100 100 1559 13.41 10000 8414 
50 100 100 1484 15.06 10000 3856 

Mon Oct 24 11:47:50 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 553 1.1 10000 6003 
2 20 100 268 1.15 10000 1 
3 20 100 387 1.08 10000 1511 
4 20 100 388 1.16 10000 49 
5 20 100 341 1.04 10000 24 
6 20 100 333 1.18 10000 7 
7 20 100 425 1.18 10000 2 
8 20 100 212 1.05 10000 4520 
9 20 100 474 1.12 10000 18 
10 20 100 213 1.25 10000 4785 
11 40 100 777 3.19 10000 13 
12 40 100 716 3.18 10000 1568 
13 40 100 851 2.99 10000 4504 
14 40 100 580 3.19 10000 4527 
15 40 100 539 3.3 10000 4504 
16 40 100 523 3.13 10000 1256 
17 40 100 656 3.28 10000 1504 
18 40 100 657 3.32 10000 5485 
19 40 100 736 3.16 10000 27 
20 40 100 782 3.13 10000 4511 
21 60 100 1073 6.18 10000 1909 
22 60 100 1156 5.94 10000 7026 
23 60 100 1078 6.19 10000 9803 
24 60 100 727 5.45 10000 6007 
25 60 100 758 5.55 10000 36 
26 60 100 1209 5.83 10000 5693 
27 60 100 944 5.54 10000 3051 
28 60 100 951 6.15 10000 6977 
29 60 100 829 6.08 10000 219 
30 60 100 769 6.12 10000 3181 
31 80 100 1238 9.59 10000 297 
32 80 100 1024 9.46 10000 2092 
33 80 100 1055 8.75 10000 91 
34 80 100 1374 9.57 10000 3304 
35 80 100 1341 9.75 10000 1085 
36 80 100 1279 9.73 10000 5868 
37 80 100 1389 8.79 10000 3494 
38 80 100 968 10.27 10000 6054 
39 80 100 1203 9.44 10000 6587 
40 80 100 1429 9.99 10000 355 
41 100 100 1421 13.29 10000 3159 
42 100 100 1498 13.53 10000 3890 
43 100 100 1551 12.93 10000 3168 
44 100 100 1694 14.04 10000 4439 
45 100 100 1725 13.16 10000 6643 
46 100 100 1264 13.59 10000 6866 
47 100 100 1347 13.08 10000 6232 
48 100 100 1786 13.62 10000 6564 
49 100 100 1561 13.4 10000 3032 
50 100 100 1476 14.82 10000 7951 

Mon Oct 24 13:40:10 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 553 1.15 10000 6001 
2 20 100 268 1.17 10000 1 
3 20 100 387 1.09 10000 1511 
4 20 100 382 1.19 10000 704 
5 20 100 341 1.16 10000 15 
6 20 100 333 1.19 10000 3 
7 20 100 425 1.17 10000 2 
8 20 100 204 1.07 10000 9003 
9 20 100 473 1.17 10000 6001 
10 20 100 213 1.28 10000 1 
11 40 100 777 3.28 10000 8 
12 40 100 716 3.33 10000 9008 
13 40 100 851 3.04 10000 1504 
14 40 100 578 3.19 10000 4535 
15 40 100 542 3.43 10000 79 
16 40 100 520 3.15 10000 7552 
17 40 100 656 3.31 10000 19 
18 40 100 665 3.24 10000 184 
19 40 100 740 3.29 10000 3528 
20 40 100 773 3.19 10000 1518 
21 60 100 1073 6.05 10000 2689 
22 60 100 1157 5.95 10000 2393 
23 60 100 1076 6.09 10000 1887 
24 60 100 728 5.46 10000 6333 
25 60 100 756 5.42 10000 6010 
26 60 100 1211 5.8 10000 9865 
27 60 100 944 5.52 10000 5233 
28 60 100 964 6.12 10000 2118 
29 60 100 826 6.03 10000 4520 
30 60 100 771 6.06 10000 6736 
31 80 100 1238 9.62 10000 271 
32 80 100 1026 9.49 10000 1158 
33 80 100 1052 8.76 10000 4616 
34 80 100 1363 9.4 10000 5920 
35 80 100 1341 9.66 10000 2405 
36 80 100 1280 9.74 10000 1685 
37 80 100 1388 8.9 10000 6035 
38 80 100 967 10.16 10000 6729 
39 80 100 1220 9.37 10000 3637 
40 80 100 1427 10.1 10000 3127 
41 100 100 1418 13.18 10000 2008 
42 100 100 1502 13.62 10000 438 
43 100 100 1558 12.86 10000 4085 
44 100 100 1697 13.87 10000 8817 
45 100 100 1725 13.12 10000 8639 
46 100 100 1265 13.67 10000 2435 
47 100 100 1354 13.17 10000 2091 
48 100 100 1783 13.86 10000 6194 
49 100 100 1565 13.34 10000 1363 
50 100 100 1477 15 10000 3173 

Mon Oct 24 15:45:35 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 1.15 10000 8 
2 20 100 268 1.15 10000 3 
3 20 100 396 1.06 10000 2 
4 20 100 382 1.07 10000 7 
5 20 100 341 1.14 10000 11 
6 20 100 324 1.18 10000 5 
7 20 100 425 1.18 10000 2 
8 20 100 218 1.03 10000 5002 
9 20 100 473 1.18 10000 5001 
10 20 100 212 1.28 10000 2 
11 40 100 775 3.3 10000 5002 
12 40 100 709 3.15 10000 5087 
13 40 100 855 3.16 10000 28 
14 40 100 584 3.18 10000 391 
15 40 100 532 3.42 10000 5339 
16 40 100 518 2.94 10000 741 
17 40 100 649 3.34 10000 98 
18 40 100 665 3.23 10000 5462 
19 40 100 736 3.25 10000 3517 
20 40 100 767 3.27 10000 851 
21 60 100 1081 6.35 10000 2709 
22 60 100 1159 6.04 10000 1190 
23 60 100 1073 6.27 10000 3349 
24 60 100 725 5.37 10000 664 
25 60 100 757 5.57 10000 5016 
26 60 100 1204 5.86 10000 3440 
27 60 100 937 5.54 10000 5166 
28 60 100 956 6.21 10000 1128 
29 60 100 828 6.16 10000 544 
30 60 100 756 6.14 10000 5151 
31 80 100 1235 9.71 10000 841 
32 80 100 1018 9.27 10000 8850 
33 80 100 1051 8.78 10000 4857 
34 80 100 1364 9.45 10000 5173 
35 80 100 1341 9.82 10000 80 
36 80 100 1280 9.66 10000 7498 
37 80 100 1384 8.91 10000 1145 
38 80 100 965 10.08 10000 9762 
39 80 100 1213 9.3 10000 1773 
40 80 100 1413 9.66 10000 6337 
41 100 100 1414 13.16 10000 8820 
42 100 100 1507 13.5 10000 297 
43 100 100 1557 12.89 10000 5180 
44 100 100 1697 13.93 10000 9506 
45 100 100 1720 12.98 10000 5595 
46 100 100 1259 13.71 10000 2804 
47 100 100 1345 13.22 10000 4485 
48 100 100 1771 13.43 10000 5693 
49 100 100 1565 13.42 10000 7129 
50 100 100 1470 14.32 10000 807 

Fri Oct 28 14:50:18 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 100 547 4 661740 0 120 9.1 547 547 547 547 547 547 
2 20 100 266 40011 665312 7.6 120 13 267 266 266 266 266 266 
3 20 100 396 1 732266 0 120 12 396 396 396 396 396 396 
4 20 100 378 40007 688670 7.03 120 11 382 378 378 378 378 378 
5 20 100 339 410010 651503 75.9 120 7.2 341 341 339 339 339 339 
6 20 100 323 270011 616004 52.7 120 6.2 324 324 323 323 323 323 
7 20 100 420 25 673973 0 120 6.8 420 420 420 420 420 420 
8 20 100 204 70003 722957 11.6 120 4.6 216 204 204 204 204 204 
9 20 100 468 380005 654144 69.9 120 6.3 469 469 468 468 468 468 
10 20 100 209 230151 607046 46.3 120 6 213 211 209 209 209 209 
11 40 100 752 10032 252099 4.9 120 6.9 752 752 752 752 752 752 
12 40 100 703 40015 235411 20.8 120 6.3 709 703 703 703 703 703 
13 40 100 848 160015 231718 83.3 120 6.3 853 849 848 848 848 848 
14 40 100 576 48406 236542 24.6 120 4.9 579 576 576 576 576 576 
15 40 100 534 73 235970 0.03 120 5.5 534 534 534 534 534 534 
16 40 100 517 150155 248263 72.3 120 4 518 518 517 517 517 517 
17 40 100 649 10010 236594 5 120 6.5 649 649 649 649 649 649 
18 40 100 656 23 234577 0.01 120 7.5 656 656 656 656 656 656 
19 40 100 735 56 240580 0.04 120 8.5 735 735 735 735 735 735 
20 40 100 760 50080 230986 25.7 120 5.9 761 760 760 760 760 760 
21 60 100 1073 68046 123933 65.7 120 3.9 1084 1080 1073 1073 1073 1073 
22 60 100 1156 70088 131442 64.3 120 6 1159 1158 1156 1156 1156 1156 
23 60 100 1069 13203 124698 12.9 120 4.1 1076 1069 1069 1069 1069 1069 
24 60 100 724 173 141792 0.17 120 4.1 724 724 724 724 724 724 
25 60 100 753 87432 139522 75 120 4.2 758 755 753 753 753 753 
26 60 100 1201 80315 132203 73.1 120 7.8 1211 1205 1201 1201 1201 1201 
27 60 100 934 40132 139452 34.3 120 4 935 935 934 934 934 934 
28 60 100 939 60012 127130 56.8 120 4.7 943 942 939 939 939 939 
29 60 100 829 65343 129784 60.2 120 4.6 835 833 829 829 829 829 
30 60 100 754 100659 129291 93.1 120 3.1 758 756 754 754 754 754 
31 80 100 1237 70146 81835 103 120 5.3 1243 1241 1237 1237 1237 1237 
32 80 100 1019 17456 85614 24.6 120 4 1027 1019 1019 1019 1019 1019 
33 80 100 1045 20237 88486 27.6 120 3.3 1049 1045 1045 1045 1045 1045 
34 80 100 1347 51071 83685 73 120 4 1357 1354 1347 1347 1347 1347 
35 80 100 1332 10214 81223 15.1 120 4.6 1340 1332 1332 1332 1332 1332 
36 80 100 1268 10535 80095 15.8 120 3.7 1280 1268 1268 1268 1268 1268 
37 80 100 1377 44106 83998 63.1 120 3 1384 1383 1377 1377 1377 1377 
38 80 100 965 11317 77801 17.5 120 2.8 967 965 965 965 965 965 
39 80 100 1211 30911 85980 43 120 4.5 1215 1215 1211 1211 1211 1211 
40 80 100 1400 87 83404 0.13 120 4.7 1400 1400 1400 1400 1400 1400 
41 100 100 1409 51378 60465 102 120 3.6 1411 1411 1409 1409 1409 1409 
42 100 100 1505 8911 60018 18.1 120 3 1506 1505 1505 1505 1505 1505 
43 100 100 1550 60954 61565 119 120 3.7 1554 1554 1550 1550 1550 1550 
44 100 100 1696 40430 56335 86.5 120 4.6 1702 1702 1696 1696 1696 1696 
45 100 100 1704 45 61473 0.08 120 3.3 1704 1704 1704 1704 1704 1704 
46 100 100 1256 18759 60681 37.2 120 3.2 1263 1259 1256 1256 1256 1256 
47 100 100 1336 3051 60525 5.92 120 3.8 1338 1336 1336 1336 1336 1336 
48 100 100 1772 2696 59876 5.45 120 3.9 1773 1772 1772 1772 1772 1772 
49 100 100 1559 2841 59349 5.52 120 3.4 1568 1559 1559 1559 1559 1559 
50 100 100 1471 47021 58609 96.5 120 4.2 1488 1476 1471 1471 1471 1471 

Thu Sep  1 07:45:31 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 547 5 2285059 0 361 9.1 547 547 547 547
2 20 100 257 2 2386741 0 362 8.8 257 257 257 402
3 20 100 387 49 2510372 0.01 362 9 387 387 387 397
4 20 100 376 9 2515709 0 361 10 376 376 376 391.75
5 20 100 331 162 2548716 0.02 361 4.7 331 331 331 379.6
6 20 100 319 2202658 2283724 348 361 4.9 323 323 319 369.5
7 20 100 417 2 2313454 0 361 6.1 417 417 417 376.286
8 20 100 203 647961 2594883 91.3 361 4.1 204 204 203 354.625
9 20 100 465 11 2370340 0 361 5.6 465 465 465 366.889
10 20 100 207 1295741 2274075 206 360 5 208 208 207 350.9
11 40 100 745 875753 957976 329 360 5.9 749 748 745 386.727
12 40 100 687 419728 948950 160 362 3.9 696 694 687 411.75
13 40 100 837 1366 962182 0.5 361 5 837 837 837 444.462
14 40 100 569 168692 978999 63.2 362 3.6 571 570 569 453.357
15 40 100 527 43099 983460 15.8 360 4.1 530 527 527 458.267
16 40 100 512 806712 1000760 291 361 3 517 517 512 461.625
17 40 100 636 16434 965909 6.15 362 4.4 636 636 636 471.882
18 40 100 648 132238 944015 50.6 361 6.2 651 648 648 481.667
19 40 100 735 113 965231 0.04 362 8.5 735 735 735 495
20 40 100 754 6591 1030431 2.31 362 5.1 754 754 754 507.95
21 60 100 1067 26067 554680 17.1 361 3.3 1072 1067 1067 534.571
22 60 100 1148 57537 560651 37.1 361 5.3 1153 1148 1148 562.455
23 60 100 1056 281146 564980 180 362 2.9 1059 1059 1056 583.913
24 60 100 717 437668 609696 260 361 3.1 718 718 717 589.458
25 60 100 742 305078 596279 186 362 2.7 746 743 742 595.56
26 60 100 1200 9 562951 0 361 7.7 1200 1200 1200 618.808
27 60 100 925 287197 586944 178 361 3 930 929 925 630.148
28 60 100 930 346845 563285 223 362 3.7 937 931 930 640.857
29 60 100 814 40955 565180 26 361 2.7 820 814 814 646.828
30 60 100 747 80453 573285 50.7 361 2.1 753 747 747 650.167
31 80 100 1221 42987 392842 39.6 361 4 1226 1221 1221 668.581
32 80 100 1005 209210 407366 186 361 2.6 1014 1009 1005 679.094
33 80 100 1039 18074 411790 15.8 360 2.7 1042 1039 1039 690
34 80 100 1337 142908 396664 131 361 3.2 1340 1338 1337 709.029
35 80 100 1323 247148 378769 237 361 3.9 1329 1327 1323 726.571
36 80 100 1258 35482 390668 33.1 362 2.9 1266 1258 1258 741.333
37 80 100 1370 388199 396292 355 362 2.5 1371 1371 1370 758.324
38 80 100 951 211408 381942 201 362 1.3 956 953 951 763.395
39 80 100 1194 34749 391972 31.9 360 3.1 1201 1194 1194 774.436
40 80 100 1393 87588 390290 80.8 360 4.1 1397 1394 1393 789.9
41 100 100 1394 71671 294048 87.7 360 2.5 1399 1397 1394 804.634
42 100 100 1491 11531 293238 14.2 360 2 1496 1491 1491 820.976
43 100 100 1533 19830 304449 23.7 362 2.6 1543 1533 1533 837.535
44 100 100 1682 82102 293941 102 362 3.8 1696 1690 1682 856.727
45 100 100 1692 195902 298458 237 361 2.6 1696 1695 1692 875.289
46 100 100 1243 277412 295570 340 362 2.2 1248 1246 1243 883.283
47 100 100 1319 181324 289563 226 360 2.5 1321 1321 1319 892.553
48 100 100 1754 136335 289529 170 360 2.8 1758 1758 1754 910.5
49 100 100 1545 100272 301714 121 362 2.5 1549 1548 1545 923.449
50 100 100 1452 166025 288139 208 360 2.9 1456 1455 1452 934.02

Thu Sep 15 07:07:36 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 547 5 3245648 0 361 9.1 547 547 547 547
2 20 100 257 2 3418123 0 361 8.8 257 257 257 402
3 20 100 387 49 3587126 0 360 9 387 387 387 397
4 20 100 376 9 3658216 0.01 362 10 376 376 376 391.75
5 20 100 331 162 3650995 0.02 361 4.7 331 331 331 379.6
6 20 100 319 2202658 3293522 242 361 4.9 323 323 319 369.5
7 20 100 417 2 3315056 0 361 6.1 417 417 417 376.286
8 20 100 202 3684899 3716269 358 361 3.5 204 204 202 354.5
9 20 100 463 2489235 3406464 264 361 5.2 465 465 463 366.556
10 20 100 207 1295741 3230754 145 362 5 208 208 207 350.6
11 40 100 745 875753 1376706 230 361 5.9 749 748 745 386.455
12 40 100 687 419728 1349914 112 361 3.9 696 692 687 411.5
13 40 100 837 1366 1388204 0.35 361 5 837 837 837 444.231
14 40 100 569 168692 1395334 43.8 362 3.6 571 569 569 453.143
15 40 100 527 43099 1400115 11.1 361 4.1 530 527 527 458.067
16 40 100 512 806712 1432439 203 361 3 517 517 512 461.438
17 40 100 634 1155830 1360105 306 360 4.1 636 636 634 471.588
18 40 100 648 132238 1345700 35.5 361 6.2 651 648 648 481.389
19 40 100 735 113 1372443 0.04 361 8.5 735 735 735 494.737
20 40 100 754 6591 1464755 1.6 362 5.1 754 754 754 507.7
21 60 100 1066 786378 792498 358 361 3.2 1072 1067 1066 534.286
22 60 100 1148 57537 799346 26 361 5.3 1153 1148 1148 562.182
23 60 100 1056 281146 803188 126 361 2.9 1059 1059 1056 583.652
24 60 100 717 437668 875099 180 362 3.1 718 718 717 589.208
25 60 100 742 305078 850037 129 360 2.7 745 743 742 595.32
26 60 100 1200 9 809558 0 361 7.7 1200 1200 1200 618.577
27 60 100 925 287197 839332 123 360 3 930 929 925 629.926
28 60 100 930 346845 797404 157 361 3.7 935 931 930 640.643
29 60 100 814 40955 808233 18.4 361 2.7 820 814 814 646.621
30 60 100 747 80453 813997 35.8 362 2.1 753 747 747 649.967
31 80 100 1220 419614 557109 272 360 3.9 1226 1221 1220 668.355
32 80 100 1005 209210 577924 131 361 2.6 1014 1009 1005 678.875
33 80 100 1039 18074 585644 11.2 361 2.7 1042 1039 1039 689.788
34 80 100 1337 142908 567595 91.2 361 3.2 1340 1338 1337 708.824
35 80 100 1322 519548 544680 345 361 3.8 1329 1327 1322 726.343
36 80 100 1258 35482 554045 23.2 362 2.9 1266 1258 1258 741.111
37 80 100 1370 388199 560363 250 361 2.5 1371 1371 1370 758.108
38 80 100 951 211408 544684 141 362 1.3 956 953 951 763.184
39 80 100 1194 34749 562823 22.3 360 3.1 1201 1194 1194 774.231
40 80 100 1393 87588 559678 56.7 362 4.1 1397 1393 1393 789.7
41 100 100 1393 338229 419983 291 361 2.4 1399 1397 1393 804.415
42 100 100 1491 11531 415162 10.1 360 2 1496 1491 1491 820.762
43 100 100 1533 19830 431750 16.6 361 2.6 1543 1533 1533 837.326
44 100 100 1682 82102 416038 70.8 360 3.8 1693 1690 1682 856.523
45 100 100 1692 195902 421279 168 361 2.6 1696 1695 1692 875.089
46 100 100 1243 277412 421030 238 361 2.2 1248 1245 1243 883.087
47 100 100 1319 181324 413313 158 361 2.5 1321 1321 1319 892.362
48 100 100 1754 136335 414811 119 361 2.8 1758 1758 1754 910.312
49 100 100 1544 396435 428447 334 361 2.4 1549 1547 1544 923.245
50 100 100 1451 384193 410437 338 362 2.8 1456 1455 1451 933.8
