Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.49 10000 19 0 0 -2.14748e+07 0 0 
2 20 10 45 0.5 10000 127 0 0 9.38 0 0 
3 20 10 73 0.53 10000 26 0 0 0 0 0 
4 20 10 49 0.52 10000 316 0 0 9.57 0 0 
5 20 10 55 0.51 10000 379 0 0 0 0 0 
6 20 10 78 0.52 10000 353 0 0 0 0 0 
7 20 10 55 0.49 10000 2004 0 0 13.6 0 0 
8 20 10 52 0.5 10000 528 0 0 0 0 0 
9 20 10 69 0.49 10000 16 0 0 0 0 0 
10 20 10 69 0.5 10000 29 0 0 0 0 0 
11 40 10 91 1.01 10000 1549 0 0 14.54 0 0 
12 40 10 109 1.03 10000 189 0 0 0 0 0 
13 40 10 145 1.02 10000 14 0 0 0 0 0 
14 40 10 129 1.03 10000 33 0 0 0 0 0 
15 40 10 140 1 10000 7291 0 0 8.61 0 0 
16 40 10 122 1.02 10000 12 0 0 0 0 0 
17 40 10 109 1.03 10000 68 0 0 0 0 0 
18 40 10 169 1 10000 1 0 0 0 0 0 
19 40 10 103 1.03 10000 1187 0 0 0 0 0 
20 40 10 103 1.03 10000 5813 0 0 0 0 0 
21 60 10 217 1.54 10000 28 0 0 4.32 0 0 
22 60 10 181 1.55 10000 819 0 0 4.3 0 0 
23 60 10 194 1.51 10000 16 0 0 0 0 0 
24 60 10 209 1.55 10000 27 0 0 0 0 0 
25 60 10 166 1.59 10000 1622 0 0 4.14 0 0 
26 60 10 168 1.54 10000 4739 0 0 5 0 0 
27 60 10 150 1.54 10000 1508 0 0 0 0 0 
28 60 10 196 1.55 10000 17 0 0 0 0 0 
29 60 10 176 1.56 10000 303 0 0 0 0 0 
30 60 10 230 1.54 10000 12 0 0 0 0 0 
31 80 10 240 2.18 10000 21 0 0 2.79 0 0 
32 80 10 254 2.13 10000 25 0 0 0.75 0 0 
33 80 10 265 2.19 10000 13 0 0 0 0 0 
34 80 10 261 2.19 10000 17 0 0 0 0 0 
35 80 10 245 2.15 10000 37 0 0 0 0 0 
36 80 10 263 2.15 10000 38 0 0 0 0 0 
37 80 10 289 2.13 10000 13 0 0 0 0 0 
38 80 10 282 2.14 10000 43 0 0 0 0 0 
39 80 10 283 2.12 10000 234 0 0 1.57 0 0 
40 80 10 246 2.17 10000 1249 0 0 3.08 0 0 
41 100 10 274 2.86 10000 1550 0 0 5.13 0 0 
42 100 10 307 2.81 10000 2467 0 0 2.42 0 0 
43 100 10 268 2.8 10000 966 0 0 0 0 0 
44 100 10 293 2.83 10000 55 0 0 0 0 0 
45 100 10 309 2.83 10000 2560 0 0 0 0 0 
46 100 10 355 2.78 10000 20 0 0 0 0 0 
47 100 10 277 2.75 10000 1037 0 0 0 0 0 
48 100 10 316 2.83 10000 976 0 0 0 0 0 
49 100 10 300 2.83 10000 3979 0 0 0 0 0 
50 100 10 353 2.81 10000 322 0 0 0 0 0 

Wed Oct  5 16:19:40 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.5 10000 18 0 0 -2.14748e+07 0 0 
2 20 10 45 0.5 10000 258 0 0 10.96 0 0 
3 20 10 73 0.52 10000 212 0 0 0 0 0 
4 20 10 49 0.52 10000 152 0 0 0 0 0 
5 20 10 55 0.52 10000 91 0 0 0 0 0 
6 20 10 78 0.52 10000 52 0 0 0 0 0 
7 20 10 55 0.51 10000 12 0 0 0 0 0 
8 20 10 52 0.5 10000 549 0 0 0 0 0 
9 20 10 69 0.49 10000 16 0 0 0 0 0 
10 20 10 69 0.51 10000 45 0 0 0 0 0 
11 40 10 91 1.02 10000 1013 0 0 13.56 0 0 
12 40 10 108 1.03 10000 5456 0 0 8.15 0 0 
13 40 10 145 1 10000 15 0 0 0 0 0 
14 40 10 129 1 10000 25 0 0 0 0 0 
15 40 10 140 0.99 10000 40 0 0 0 0 0 
16 40 10 122 1.01 10000 12 0 0 0 0 0 
17 40 10 109 1.03 10000 77 0 0 0 0 0 
18 40 10 169 0.97 10000 1 0 0 0 0 0 
19 40 10 102 1.02 10000 973 0 0 0 0 0 
20 40 10 104 1.01 10000 202 0 0 0 0 0 
21 60 10 217 1.55 10000 520 0 0 8.06 0 0 
22 60 10 182 1.57 10000 747 0 0 3.45 0 0 
23 60 10 194 1.53 10000 11 0 0 0 0 0 
24 60 10 209 1.58 10000 21 0 0 0 0 0 
25 60 10 166 1.61 10000 1678 0 0 3.68 0 0 
26 60 10 168 1.57 10000 7076 0 0 5.29 0 0 
27 60 10 150 1.56 10000 8720 0 0 0 0 0 
28 60 10 196 1.57 10000 11 0 0 0 0 0 
29 60 10 176 1.56 10000 875 0 0 0 0 0 
30 60 10 230 1.51 10000 13 0 0 0 0 0 
31 80 10 240 2.17 10000 17 0 0 2.61 0 0 
32 80 10 254 2.13 10000 29 0 0 1.2 0 0 
33 80 10 265 2.2 10000 11 0 0 0 0 0 
34 80 10 261 2.18 10000 23 0 0 0 0 0 
35 80 10 245 2.2 10000 29 0 0 0 0 0 
36 80 10 263 2.18 10000 38 0 0 0 0 0 
37 80 10 289 2.19 10000 12 0 0 0 0 0 
38 80 10 282 2.15 10000 46 0 0 0 0 0 
39 80 10 283 2.11 10000 806 0 0 3.03 0 0 
40 80 10 246 2.18 10000 1107 0 0 2.09 0 0 
41 100 10 274 2.87 10000 3904 0 0 5.76 0 0 
42 100 10 307 2.81 10000 533 0 0 0 0 0 
43 100 10 268 2.85 10000 318 0 0 0 0 0 
44 100 10 293 2.85 10000 51 0 0 0 0 0 
45 100 10 309 2.88 10000 274 0 0 0 0 0 
46 100 10 355 2.81 10000 26 0 0 0 0 0 
47 100 10 276 2.75 10000 2001 0 0 0 0 0 
48 100 10 316 2.83 10000 115 0 0 0 0 0 
49 100 10 300 2.85 10000 72 0 0 0 0 0 
50 100 10 353 2.85 10000 55 0 0 0 0 0 

Wed Oct  5 16:27:32 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.49 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.51 10000 178 0 0 9.98 0 0 
3 20 10 73 0.52 10000 212 0 0 5.66 0 0 
4 20 10 49 0.52 10000 131 0 0 0 0 0 
5 20 10 55 0.52 10000 241 0 0 0 0 0 
6 20 10 78 0.51 10000 54 0 0 0 0 0 
7 20 10 55 0.51 10000 12 0 0 0 0 0 
8 20 10 52 0.49 10000 163 0 0 0 0 0 
9 20 10 69 0.49 10000 16 0 0 0 0 0 
10 20 10 69 0.51 10000 62 0 0 0 0 0 
11 40 10 91 1.02 10000 80 0 0 8.59 0 0 
12 40 10 108 1.01 10000 1619 0 0 7.26 0 0 
13 40 10 145 1.02 10000 19 0 0 0 0 0 
14 40 10 129 1.01 10000 20 0 0 0 0 0 
15 40 10 140 1.01 10000 302 0 0 0 0 0 
16 40 10 122 1.02 10000 12 0 0 0 0 0 
17 40 10 109 1.05 10000 40 0 0 0 0 0 
18 40 10 169 0.98 10000 1 0 0 0 0 0 
19 40 10 102 1.03 10000 199 0 0 0 0 0 
20 40 10 104 1.01 10000 72 0 0 0 0 0 
21 60 10 217 1.54 10000 14 0 0 3.42 0 0 
22 60 10 182 1.56 10000 52 0 0 2.34 0 0 
23 60 10 194 1.52 10000 15 0 0 0 0 0 
24 60 10 209 1.55 10000 21 0 0 0 0 0 
25 60 10 166 1.59 10000 754 0 0 4.07 0 0 
26 60 10 168 1.55 10000 182 0 0 0 0 0 
27 60 10 150 1.56 10000 1440 0 0 3.84 0 0 
28 60 10 196 1.56 10000 13 0 0 0 0 0 
29 60 10 176 1.57 10000 409 0 0 0 0 0 
30 60 10 230 1.51 10000 11 0 0 0 0 0 
31 80 10 240 2.19 10000 23 0 0 2.86 0 0 
32 80 10 254 2.14 10000 20 0 0 0 0 0 
33 80 10 265 2.17 10000 11 0 0 0 0 0 
34 80 10 261 2.16 10000 19 0 0 0 0 0 
35 80 10 245 2.16 10000 26 0 0 0 0 0 
36 80 10 263 2.16 10000 34 0 0 0 0 0 
37 80 10 289 2.17 10000 12 0 0 0 0 0 
38 80 10 282 2.16 10000 28 0 0 0 0 0 
39 80 10 283 2.14 10000 643 0 0 2.87 0 0 
40 80 10 246 2.2 10000 283 0 0 0 0 0 
41 100 10 274 2.87 10000 3088 0 0 5.59 0 0 
42 100 10 307 2.8 10000 254 0 0 0 0 0 
43 100 10 268 2.83 10000 404 0 0 0 0 0 
44 100 10 293 2.81 10000 64 0 0 0 0 0 
45 100 10 309 2.87 10000 555 0 0 0 0 0 
46 100 10 355 2.84 10000 19 0 0 0 0 0 
47 100 10 276 2.75 10000 3552 0 0 0 0 0 
48 100 10 316 2.85 10000 1629 0 0 0 0 0 
49 100 10 300 2.82 10000 68 0 0 0 0 0 
50 100 10 353 2.83 10000 553 0 0 0 0 0 

Wed Oct  5 16:29:25 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.5 10000 24 0 0 -2.14748e+07 0 0 
2 20 10 45 0.5 10000 275 0 0 11.05 0 0 
3 20 10 73 0.51 10000 212 0 0 0 0 0 
4 20 10 49 0.52 10000 164 0 0 0 0 0 
5 20 10 55 0.51 10000 1033 0 0 11.53 0 0 
6 20 10 78 0.51 10000 27 0 0 0 0 0 
7 20 10 55 0.5 10000 11 0 0 0 0 0 
8 20 10 52 0.5 10000 1706 0 0 0 0 0 
9 20 10 69 0.48 10000 11 0 0 0 0 0 
10 20 10 69 0.51 10000 19 0 0 0 0 0 
11 40 10 91 1 10000 1515 0 0 14.64 0 0 
12 40 10 109 1.02 10000 1786 0 0 5.49 0 0 
13 40 10 145 1 10000 31 0 0 0 0 0 
14 40 10 129 0.99 10000 35 0 0 0 0 0 
15 40 10 140 1 10000 5576 0 0 7.7 0 0 
16 40 10 122 1.01 10000 12 0 0 0 0 0 
17 40 10 109 1 10000 58 0 0 0 0 0 
18 40 10 169 0.98 10000 1 0 0 0 0 0 
19 40 10 102 1.02 10000 2455 0 0 0 0 0 
20 40 10 104 1.01 10000 126 0 0 0 0 0 
21 60 10 217 1.54 10000 287 0 0 7.34 0 0 
22 60 10 182 1.55 10000 1025 0 0 4.26 0 0 
23 60 10 194 1.53 10000 28 0 0 0 0 0 
24 60 10 209 1.55 10000 11 0 0 0 0 0 
25 60 10 166 1.58 10000 5272 0 0 5.23 0 0 
26 60 10 168 1.53 10000 555 0 0 0 0 0 
27 60 10 150 1.54 10000 1065 0 0 0 0 0 
28 60 10 196 1.54 10000 19 0 0 0 0 0 
29 60 10 176 1.55 10000 590 0 0 0 0 0 
30 60 10 230 1.51 10000 11 0 0 0 0 0 
31 80 10 240 2.18 10000 38 0 0 3.33 0 0 
32 80 10 254 2.14 10000 58 0 0 1.42 0 0 
33 80 10 265 2.21 10000 11 0 0 0 0 0 
34 80 10 261 2.17 10000 22 0 0 0 0 0 
35 80 10 245 2.19 10000 39 0 0 0 0 0 
36 80 10 263 2.16 10000 53 0 0 0 0 0 
37 80 10 289 2.15 10000 16 0 0 0 0 0 
38 80 10 282 2.14 10000 79 0 0 0 0 0 
39 80 10 283 2.12 10000 702 0 0 2.81 0 0 
40 80 10 246 2.19 10000 236 0 0 0 0 0 
41 100 10 274 2.89 10000 2402 0 0 5.38 0 0 
42 100 10 307 2.82 10000 617 0 0 0 0 0 
43 100 10 269 2.84 10000 719 0 0 0 0 0 
44 100 10 293 2.8 10000 84 0 0 0 0 0 
45 100 10 309 2.84 10000 181 0 0 0 0 0 
46 100 10 355 2.81 10000 31 0 0 0 0 0 
47 100 10 276 2.79 10000 119 0 0 0 0 0 
48 100 10 316 2.84 10000 734 0 0 0 0 0 
49 100 10 300 2.85 10000 1453 0 0 0 0 0 
50 100 10 353 2.84 10000 540 0 0 0 0 0 

Wed Oct  5 16:31:50 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.53 10000 19 0 0 -2.14748e+07 0 0 
2 20 10 45 0.54 10000 187 0 0 9.49 0 0 
3 20 10 73 0.54 10000 150 0 0 0 0 0 
4 20 10 49 0.56 10000 138 0 0 0 0 0 
5 20 10 55 0.56 10000 79 0 0 0 0 0 
6 20 10 78 0.55 10000 111 0 0 0 0 0 
7 20 10 55 0.53 10000 12 0 0 0 0 0 
8 20 10 52 0.54 10000 512 0 0 0 0 0 
9 20 10 69 0.51 10000 15 0 0 0 0 0 
10 20 10 69 0.54 10000 28 0 0 0 0 0 
11 40 10 91 1.08 10000 66 0 0 7.75 0 0 
12 40 10 108 1.09 10000 4395 0 0 7.68 0 0 
13 40 10 145 1.06 10000 16 0 0 0 0 0 
14 40 10 129 1.07 10000 17 0 0 0 0 0 
15 40 10 140 1.08 10000 39 0 0 0 0 0 
16 40 10 122 1.1 10000 12 0 0 0 0 0 
17 40 10 109 1.11 10000 192 0 0 0 0 0 
18 40 10 169 1.04 10000 1 0 0 0 0 0 
19 40 10 102 1.12 10000 2355 0 0 0 0 0 
20 40 10 104 1.08 10000 57 0 0 0 0 0 
21 60 10 217 1.63 10000 534 0 0 7.7 0 0 
22 60 10 182 1.66 10000 1022 0 0 3.73 0 0 
23 60 10 194 1.61 10000 17 0 0 0 0 0 
24 60 10 209 1.65 10000 99 0 0 0 0 0 
25 60 10 166 1.71 10000 1419 0 0 0 0 0 
26 60 10 169 1.64 10000 863 0 0 0 0 0 
27 60 10 150 1.66 10000 9016 0 0 5.13 0 0 
28 60 10 196 1.67 10000 13 0 0 0 0 0 
29 60 10 176 1.69 10000 349 0 0 0 0 0 
30 60 10 230 1.6 10000 11 0 0 0 0 0 
31 80 10 240 2.32 10000 19 0 0 2.53 0 0 
32 80 10 254 2.28 10000 28 0 0 1 0 0 
33 80 10 265 2.32 10000 11 0 0 0 0 0 
34 80 10 261 2.35 10000 20 0 0 0 0 0 
35 80 10 245 2.3 10000 42 0 0 0 0 0 
36 80 10 263 2.31 10000 38 0 0 0 0 0 
37 80 10 289 2.31 10000 12 0 0 0 0 0 
38 80 10 282 2.28 10000 37 0 0 0 0 0 
39 80 10 283 2.25 10000 883 0 0 2.89 0 0 
40 80 10 246 2.33 10000 77 0 0 0 0 0 
41 100 10 274 3.05 10000 3330 0 0 5.31 0 0 
42 100 10 307 2.96 10000 486 0 0 0 0 0 
43 100 10 268 3.01 10000 1664 0 0 0 0 0 
44 100 10 293 2.98 10000 84 0 0 0 0 0 
45 100 10 309 3.06 10000 1024 0 0 0 0 0 
46 100 10 355 2.98 10000 21 0 0 0 0 0 
47 100 10 276 2.91 10000 6375 0 0 0 0 0 
48 100 10 316 2.98 10000 400 0 0 0 0 0 
49 100 10 300 3 10000 1210 0 0 0 0 0 
50 100 10 353 2.98 10000 46 0 0 0 0 0 

Wed Oct  5 16:35:08 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.53 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.55 10000 105 0 0 8.18 0 0 
3 20 10 73 0.56 10000 212 0 0 8.07 0 0 
4 20 10 49 0.57 10000 121 0 0 0 0 0 
5 20 10 55 0.58 10000 59 0 0 0 0 0 
6 20 10 78 0.57 10000 24 0 0 0 0 0 
7 20 10 55 0.55 10000 12 0 0 0 0 0 
8 20 10 52 0.54 10000 85 0 0 0 0 0 
9 20 10 69 0.53 10000 16 0 0 0 0 0 
10 20 10 69 0.54 10000 60 0 0 0 0 0 
11 40 10 91 1.1 10000 1012 0 0 12.58 0 0 
12 40 10 108 1.11 10000 391 0 0 0 0 0 
13 40 10 145 1.1 10000 13 0 0 0 0 0 
14 40 10 129 1.08 10000 20 0 0 0 0 0 
15 40 10 140 1.08 10000 41 0 0 0 0 0 
16 40 10 122 1.11 10000 13 0 0 0 0 0 
17 40 10 109 1.11 10000 46 0 0 0 0 0 
18 40 10 169 1.06 10000 1 0 0 0 0 0 
19 40 10 102 1.11 10000 2439 0 0 6.13 0 0 
20 40 10 103 1.09 10000 87 0 0 0 0 0 
21 60 10 217 1.65 10000 513 0 0 7.56 0 0 
22 60 10 182 1.7 10000 8027 0 0 5.24 0 0 
23 60 10 194 1.64 10000 11 0 0 0 0 0 
24 60 10 209 1.68 10000 20 0 0 0 0 0 
25 60 10 166 1.75 10000 2216 0 0 0 0 0 
26 60 10 168 1.68 10000 699 0 0 0 0 0 
27 60 10 150 1.68 10000 1521 0 0 0 0 0 
28 60 10 196 1.68 10000 11 0 0 0 0 0 
29 60 10 176 1.67 10000 912 0 0 0 0 0 
30 60 10 230 1.61 10000 13 0 0 0 0 0 
31 80 10 240 2.34 10000 16 0 0 2.36 0 0 
32 80 10 254 2.28 10000 22 0 0 0.85 0 0 
33 80 10 265 2.3 10000 11 0 0 0 0 0 
34 80 10 261 2.27 10000 19 0 0 0 0 0 
35 80 10 245 2.31 10000 28 0 0 0 0 0 
36 80 10 263 2.31 10000 38 0 0 0 0 0 
37 80 10 289 2.34 10000 21 0 0 0 0 0 
38 80 10 282 2.29 10000 34 0 0 0 0 0 
39 80 10 283 2.26 10000 1068 0 0 2.99 0 0 
40 80 10 246 2.36 10000 621 0 0 0 0 0 
41 100 10 275 3.08 10000 466 0 0 3.98 0 0 
42 100 10 307 2.97 10000 186 0 0 0 0 0 
43 100 10 268 3.02 10000 800 0 0 1.65 0 0 
44 100 10 293 3.02 10000 109 0 0 0 0 0 
45 100 10 309 3.06 10000 282 0 0 0 0 0 
46 100 10 355 3 10000 19 0 0 0 0 0 
47 100 10 277 2.95 10000 222 0 0 0 0 0 
48 100 10 316 3.01 10000 1136 0 0 0 0 0 
49 100 10 300 3.02 10000 108 0 0 0 0 0 
50 100 10 353 3.01 10000 44 0 0 0 0 0 

Thu Oct  6 19:10:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.51 10000 18 0 0 -2.14748e+07 0 0 
2 20 10 45 0.51 10000 258 0 0 10.75 0 0 
3 20 10 73 0.53 10000 212 0 0 0 0 0 
4 20 10 49 0.53 10000 152 0 0 0 0 0 
5 20 10 55 0.52 10000 91 0 0 0 0 0 
6 20 10 78 0.53 10000 52 0 0 0 0 0 
7 20 10 55 0.52 10000 12 0 0 0 0 0 
8 20 10 52 0.52 10000 549 0 0 0 0 0 
9 20 10 69 0.51 10000 16 0 0 0 0 0 
10 20 10 69 0.52 10000 45 0 0 0 0 0 
11 40 10 91 1.05 10000 1013 0 0 13.18 0 0 
12 40 10 108 1.03 10000 5456 0 0 8.15 0 0 
13 40 10 145 1.04 10000 15 0 0 0 0 0 
14 40 10 129 1.04 10000 25 0 0 0 0 0 
15 40 10 140 1.03 10000 40 0 0 0 0 0 
16 40 10 122 1.05 10000 12 0 0 0 0 0 
17 40 10 109 1.05 10000 77 0 0 0 0 0 
18 40 10 169 0.99 10000 1 0 0 0 0 0 
19 40 10 102 1.05 10000 973 0 0 0 0 0 
20 40 10 104 1.02 10000 202 0 0 0 0 0 
21 60 10 217 1.58 10000 520 0 0 7.91 0 0 
22 60 10 182 1.59 10000 747 0 0 3.41 0 0 
23 60 10 194 1.55 10000 11 0 0 0 0 0 
24 60 10 209 1.58 10000 21 0 0 0 0 0 
25 60 10 166 1.64 10000 1678 0 0 3.62 0 0 
26 60 10 168 1.59 10000 7076 0 0 5.23 0 0 
27 60 10 150 1.6 10000 8720 0 0 0 0 0 
28 60 10 196 1.59 10000 11 0 0 0 0 0 
29 60 10 176 1.62 10000 875 0 0 0 0 0 
30 60 10 230 1.56 10000 13 0 0 0 0 0 
31 80 10 240 2.24 10000 17 0 0 2.52 0 0 
32 80 10 254 2.18 10000 29 0 0 1.17 0 0 
33 80 10 265 2.22 10000 11 0 0 0 0 0 
34 80 10 261 2.19 10000 23 0 0 0 0 0 
35 80 10 245 2.21 10000 29 0 0 0 0 0 
36 80 10 263 2.24 10000 38 0 0 0 0 0 
37 80 10 289 2.22 10000 12 0 0 0 0 0 
38 80 10 282 2.21 10000 46 0 0 0 0 0 
39 80 10 283 2.18 10000 806 0 0 2.93 0 0 
40 80 10 246 2.23 10000 1107 0 0 2.05 0 0 
41 100 10 274 2.9 10000 3904 0 0 5.7 0 0 
42 100 10 307 2.83 10000 533 0 0 0 0 0 
43 100 10 268 2.87 10000 318 0 0 0 0 0 
44 100 10 293 2.88 10000 51 0 0 0 0 0 
45 100 10 309 2.93 10000 274 0 0 0 0 0 
46 100 10 355 2.87 10000 26 0 0 0 0 0 
47 100 10 276 2.81 10000 2001 0 0 0 0 0 
48 100 10 316 2.88 10000 115 0 0 0 0 0 
49 100 10 300 2.87 10000 72 0 0 0 0 0 
50 100 10 353 2.86 10000 55 0 0 0 0 0 

Sun Oct  9 16:42:42 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.51 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.51 10000 479 0 0 12.03 0 0 
3 20 10 73 0.53 10000 212 0 0 0 0 0 
4 20 10 49 0.53 10000 169 0 0 0 0 0 
5 20 10 55 0.53 10000 84 0 0 0 0 0 
6 20 10 78 0.54 10000 69 0 0 0 0 0 
7 20 10 55 0.51 10000 1505 0 0 12.09 0 0 
8 20 10 52 0.51 10000 98 0 0 0 0 0 
9 20 10 69 0.49 10000 11 0 0 0 0 0 
10 20 10 69 0.51 10000 33 0 0 0 0 0 
11 40 10 91 1.01 10000 1523 0 0 14.51 0 0 
12 40 10 108 1.01 10000 1572 0 0 3.87 0 0 
13 40 10 145 1.01 10000 15 0 0 0 0 0 
14 40 10 129 1 10000 18 0 0 0 0 0 
15 40 10 140 1.01 10000 37 0 0 0 0 0 
16 40 10 122 1.02 10000 12 0 0 0 0 0 
17 40 10 109 1.03 10000 37 0 0 0 0 0 
18 40 10 169 0.99 10000 1 0 0 0 0 0 
19 40 10 102 1.04 10000 2457 0 0 0 0 0 
20 40 10 104 1.01 10000 113 0 0 0 0 0 
21 60 10 217 1.55 10000 568 0 0 8.18 0 0 
22 60 10 182 1.56 10000 16 0 0 0 0 0 
23 60 10 194 1.53 10000 15 0 0 0 0 0 
24 60 10 209 1.56 10000 16 0 0 0 0 0 
25 60 10 166 1.6 10000 199 0 0 0 0 0 
26 60 10 168 1.56 10000 2774 0 0 4.85 0 0 
27 60 10 150 1.57 10000 332 0 0 0 0 0 
28 60 10 196 1.57 10000 17 0 0 0 0 0 
29 60 10 176 1.58 10000 149 0 0 0 0 0 
30 60 10 230 1.52 10000 11 0 0 0 0 0 
31 80 10 240 2.18 10000 28 0 0 3.05 0 0 
32 80 10 254 2.15 10000 34 0 0 0.9 0 0 
33 80 10 265 2.19 10000 11 0 0 0 0 0 
34 80 10 261 2.15 10000 17 0 0 0 0 0 
35 80 10 245 2.16 10000 22 0 0 0 0 0 
36 80 10 263 2.18 10000 24 0 0 0 0 0 
37 80 10 289 2.16 10000 12 0 0 0 0 0 
38 80 10 282 2.15 10000 28 0 0 0 0 0 
39 80 10 283 2.14 10000 66 0 0 0 0 0 
40 80 10 246 2.21 10000 77 0 0 0 0 0 
41 100 10 275 2.9 10000 377 0 0 4.09 0 0 
42 100 10 307 2.8 10000 62 0 0 0 0 0 
43 100 10 268 2.81 10000 611 0 0 1.83 0 0 
44 100 10 293 2.81 10000 88 0 0 0 0 0 
45 100 10 309 2.87 10000 2235 0 0 2.43 0 0 
46 100 10 355 2.83 10000 17 0 0 0 0 0 
47 100 10 276 2.76 10000 2680 0 0 0 0 0 
48 100 10 316 2.85 10000 2182 0 0 0 0 0 
49 100 10 300 2.82 10000 1884 0 0 0 0 0 
50 100 10 353 2.83 10000 2510 0 0 0 0 0 

Sun Oct  9 16:47:49 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.51 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.5 10000 479 0 0 12.27 0 0 
3 20 10 73 0.52 10000 212 0 0 0 0 0 
4 20 10 49 0.53 10000 169 0 0 0 0 0 
5 20 10 55 0.52 10000 84 0 0 0 0 0 
6 20 10 78 0.53 10000 69 0 0 0 0 0 
7 20 10 55 0.51 10000 1505 0 0 12.09 0 0 
8 20 10 52 0.5 10000 98 0 0 0 0 0 
9 20 10 69 0.5 10000 11 0 0 0 0 0 
10 20 10 69 0.52 10000 33 0 0 0 0 0 
11 40 10 91 1 10000 1523 0 0 14.65 0 0 
12 40 10 108 1.01 10000 1572 0 0 3.87 0 0 
13 40 10 145 1.01 10000 15 0 0 0 0 0 
14 40 10 129 1.01 10000 18 0 0 0 0 0 
15 40 10 140 1 10000 37 0 0 0 0 0 
16 40 10 122 1 10000 12 0 0 0 0 0 
17 40 10 109 1.01 10000 37 0 0 0 0 0 
18 40 10 169 0.99 10000 1 0 0 0 0 0 
19 40 10 102 1.01 10000 2457 0 0 0 0 0 
20 40 10 104 1 10000 113 0 0 0 0 0 
21 60 10 217 1.55 10000 568 0 0 8.18 0 0 
22 60 10 182 1.56 10000 16 0 0 0 0 0 
23 60 10 194 1.55 10000 15 0 0 0 0 0 
24 60 10 209 1.58 10000 16 0 0 0 0 0 
25 60 10 166 1.62 10000 199 0 0 0 0 0 
26 60 10 168 1.56 10000 2774 0 0 4.85 0 0 
27 60 10 150 1.56 10000 332 0 0 0 0 0 
28 60 10 196 1.57 10000 17 0 0 0 0 0 
29 60 10 176 1.58 10000 149 0 0 0 0 0 
30 60 10 230 1.5 10000 11 0 0 0 0 0 
31 80 10 240 2.17 10000 28 0 0 3.07 0 0 
32 80 10 254 2.12 10000 34 0 0 0.91 0 0 
33 80 10 265 2.2 10000 11 0 0 0 0 0 
34 80 10 261 2.16 10000 17 0 0 0 0 0 
35 80 10 245 2.21 10000 22 0 0 0 0 0 
36 80 10 263 2.18 10000 24 0 0 0 0 0 
37 80 10 289 2.17 10000 12 0 0 0 0 0 
38 80 10 282 2.16 10000 28 0 0 0 0 0 
39 80 10 283 2.11 10000 66 0 0 0 0 0 
40 80 10 246 2.17 10000 77 0 0 0 0 0 
41 100 10 275 2.87 10000 377 0 0 4.13 0 0 
42 100 10 307 2.8 10000 62 0 0 0 0 0 
43 100 10 268 2.84 10000 611 0 0 1.81 0 0 
44 100 10 293 2.84 10000 88 0 0 0 0 0 
45 100 10 309 2.87 10000 2235 0 0 2.43 0 0 
46 100 10 355 2.85 10000 17 0 0 0 0 0 
47 100 10 276 2.73 10000 2680 0 0 0 0 0 
48 100 10 316 2.83 10000 2182 0 0 0 0 0 
49 100 10 300 2.84 10000 1884 0 0 0 0 0 
50 100 10 353 2.83 10000 2510 0 0 0 0 0 

Sun Oct  9 16:53:33 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.5 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.51 10000 479 0 0 12.03 0 0 
3 20 10 73 0.53 10000 212 0 0 0 0 0 
4 20 10 49 0.52 10000 169 0 0 0 0 0 
5 20 10 55 0.53 10000 84 0 0 0 0 0 
6 20 10 78 0.52 10000 69 0 0 0 0 0 
7 20 10 55 0.52 10000 1505 0 0 11.86 0 0 
8 20 10 52 0.5 10000 98 0 0 0 0 0 
9 20 10 69 0.49 10000 11 0 0 0 0 0 
10 20 10 69 0.51 10000 33 0 0 0 0 0 
11 40 10 91 0.99 10000 1523 0 0 14.8 0 0 
12 40 10 108 1 10000 1572 0 0 3.91 0 0 
13 40 10 145 1 10000 15 0 0 0 0 0 
14 40 10 129 0.99 10000 18 0 0 0 0 0 
