Mon Aug 15 16:18:10 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
Sun Oct 23 19:36:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Mon Oct 24 10:39:15 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 73 1.29 10000 9521 
2 20 100 44 1.05 10000 37 
3 20 100 75 1.28 10000 1550 
4 20 100 54 1.12 10000 138 
5 20 100 60 1.21 10000 4919 
6 20 100 80 1.18 10000 6237 
7 20 100 59 1.15 10000 3 
8 20 100 55 1.22 10000 360 
9 20 100 72 1.27 10000 3048 
10 20 100 80 1.24 10000 9015 
11 40 100 92 3.19 10000 9298 
12 40 100 117 3.35 10000 2361 
13 40 100 150 3.67 10000 4620 
14 40 100 135 3.59 10000 5519 
15 40 100 156 3.49 10000 644 
16 40 100 115 3.31 10000 29 
17 40 100 120 3.21 10000 2200 
18 40 100 166 3.45 10000 1942 
19 40 100 112 3.31 10000 188 
20 40 100 112 3.4 10000 7915 
21 60 100 221 6.73 10000 8230 
22 60 100 187 6.78 10000 1139 
23 60 100 202 7.12 10000 3302 
24 60 100 202 6.54 10000 52 
25 60 100 179 6.51 10000 4108 
26 60 100 182 6.51 10000 2921 
27 60 100 163 6.25 10000 932 
28 60 100 209 6.79 10000 2998 
29 60 100 189 6.65 10000 1571 
30 60 100 239 7.19 10000 3168 
31 80 100 247 10.19 10000 2716 
32 80 100 259 10.68 10000 5491 
33 80 100 254 10.26 10000 2104 
34 80 100 267 10.13 10000 608 
35 80 100 255 10.96 10000 119 
36 80 100 280 10.72 10000 1437 
37 80 100 297 11.21 10000 9205 
38 80 100 294 11.08 10000 3331 
39 80 100 303 10.74 10000 2313 
40 80 100 264 10.61 10000 486 
41 100 100 293 14.7 10000 864 
42 100 100 338 15.12 10000 7406 
43 100 100 287 14.96 10000 5175 
44 100 100 310 15.35 10000 8467 
45 100 100 330 15.33 10000 30 
46 100 100 375 15.99 10000 356 
47 100 100 300 14.07 10000 19 
48 100 100 339 15.55 10000 4940 
49 100 100 320 14.95 10000 206 
50 100 100 376 15.19 10000 7776 

Mon Oct 24 12:32:51 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 73 1.38 10000 1542 
2 20 100 44 1.07 10000 37 
3 20 100 75 1.23 10000 6049 
4 20 100 54 1.16 10000 48 
5 20 100 60 1.21 10000 2870 
6 20 100 80 1.23 10000 2085 
7 20 100 59 1.1 10000 3 
8 20 100 54 1.22 10000 1880 
9 20 100 72 1.35 10000 1564 
10 20 100 79 1.29 10000 4769 
11 40 100 93 3.19 10000 156 
12 40 100 118 3.27 10000 1961 
13 40 100 151 3.61 10000 1356 
14 40 100 135 3.65 10000 7975 
15 40 100 156 3.5 10000 814 
16 40 100 116 3.31 10000 4734 
17 40 100 119 3.22 10000 4772 
18 40 100 165 3.43 10000 4795 
19 40 100 111 3.25 10000 1117 
20 40 100 113 3.51 10000 1480 
21 60 100 221 6.78 10000 342 
22 60 100 187 6.81 10000 3767 
23 60 100 202 7.09 10000 460 
24 60 100 201 6.48 10000 5286 
25 60 100 178 6.6 10000 1761 
26 60 100 182 6.49 10000 570 
27 60 100 163 6.34 10000 1599 
28 60 100 209 6.66 10000 487 
29 60 100 189 6.59 10000 3457 
30 60 100 239 7.19 10000 305 
31 80 100 247 10.21 10000 1344 
32 80 100 259 10.71 10000 7975 
33 80 100 253 10.46 10000 2346 
34 80 100 266 10.06 10000 7060 
35 80 100 255 10.58 10000 3130 
36 80 100 280 10.58 10000 7001 
37 80 100 297 10.99 10000 2315 
38 80 100 294 11.04 10000 2623 
39 80 100 303 10.73 10000 9428 
40 80 100 264 10.66 10000 37 
41 100 100 292 14.69 10000 8290 
42 100 100 338 15.17 10000 2940 
43 100 100 287 15.05 10000 535 
44 100 100 311 15.7 10000 1907 
45 100 100 329 15.31 10000 1888 
46 100 100 374 16.13 10000 1045 
47 100 100 299 14.29 10000 323 
48 100 100 340 15.57 10000 4329 
49 100 100 320 15.31 10000 2102 
50 100 100 378 15.26 10000 5094 

Mon Oct 24 14:39:10 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 74 1.37 10000 10 
2 20 100 44 1.15 10000 59 
3 20 100 75 1.34 10000 30 
4 20 100 52 1.21 10000 5892 
5 20 100 60 1.18 10000 784 
6 20 100 81 1.21 10000 700 
7 20 100 59 1.11 10000 3 
8 20 100 55 1.23 10000 534 
9 20 100 72 1.32 10000 1370 
10 20 100 80 1.3 10000 7 
11 40 100 92 3.35 10000 79 
12 40 100 118 3.35 10000 8503 
13 40 100 150 3.7 10000 2426 
14 40 100 135 3.76 10000 5764 
15 40 100 156 3.68 10000 1803 
16 40 100 115 3.33 10000 8446 
17 40 100 119 3.46 10000 6028 
18 40 100 165 3.57 10000 89 
19 40 100 111 3.47 10000 928 
20 40 100 112 3.52 10000 2691 
21 60 100 221 7.08 10000 2247 
22 60 100 187 6.66 10000 1311 
23 60 100 202 7.05 10000 5985 
24 60 100 201 6.55 10000 3659 
25 60 100 179 6.76 10000 182 
26 60 100 181 6.67 10000 863 
27 60 100 163 6.32 10000 595 
28 60 100 208 6.75 10000 9025 
29 60 100 189 6.74 10000 2124 
30 60 100 238 7.28 10000 9531 
31 80 100 247 10.29 10000 343 
32 80 100 260 10.54 10000 1746 
33 80 100 253 10.59 10000 2224 
34 80 100 266 10.24 10000 1390 
35 80 100 255 11.16 10000 7366 
36 80 100 280 10.91 10000 7967 
37 80 100 296 11.56 10000 9734 
38 80 100 294 11.16 10000 531 
39 80 100 304 11.33 10000 5270 
40 80 100 264 11.03 10000 302 
41 100 100 292 15.29 10000 2651 
42 100 100 338 15.16 10000 6105 
43 100 100 287 15.83 10000 3503 
44 100 100 310 16.18 10000 955 
45 100 100 329 16.07 10000 264 
46 100 100 374 16.89 10000 2461 
47 100 100 300 14.68 10000 207 
48 100 100 339 16.41 10000 3657 
49 100 100 320 15.9 10000 2466 
50 100 100 378 15.65 10000 603 

Fri Oct 28 01:08:19 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 100 72 38368 587691 7.95 120 4.3 73 72 72 72 72 72 
2 20 100 44 6 673991 0 120 4.7 44 44 44 44 44 44 
3 20 100 75 140022 601555 27.8 120 5.6 76 75 75 75 75 75 
4 20 100 52 10324 650559 1.96 120 4 52 52 52 52 52 52 
5 20 100 59 111090 650431 20.3 120 5.3 60 59 59 59 59 59 
6 20 100 80 278 621676 0.05 120 3.8 80 80 80 80 80 80 
7 20 100 58 20019 673551 3.62 120 5.4 58 58 58 58 58 58 
8 20 100 54 1280 639599 0.26 120 3.8 54 54 54 54 54 54 
9 20 100 71 40533 574644 8.18 120 4.4 72 71 71 71 71 71 
10 20 100 79 770 590986 0.17 120 6.7 79 79 79 79 79 79 
11 40 100 92 49 231613 0.02 120 2.2 92 92 92 92 92 92 
12 40 100 117 11889 222665 6.28 120 2.6 118 117 117 117 117 117 
13 40 100 149 38138 206413 22 120 2 150 149 149 149 149 149 
14 40 100 135 10477 204737 6.25 120 2.2 136 135 135 135 135 135 
15 40 100 155 130658 210011 74.1 120 1.9 156 156 155 155 155 155 
16 40 100 115 6214 230527 3.13 120 2.6 115 115 115 115 115 115 
17 40 100 119 536 230582 0.23 120 1.7 119 119 119 119 119 119 
18 40 100 164 40679 214362 22.9 120 2.5 165 164 164 164 164 164 
19 40 100 110 188841 219767 103 120 1.8 111 111 110 110 110 110 
20 40 100 111 1645 213800 0.91 120 2.7 111 111 111 111 111 111 
21 60 100 220 10935 110044 12 120 1.8 221 220 220 220 220 220 
22 60 100 186 38553 113146 40.7 120 1.6 187 187 186 186 186 186 
23 60 100 200 76689 109647 84.3 120 1.5 202 201 200 200 200 200 
24 60 100 200 30728 117516 31.5 120 1.5 201 201 200 200 200 200 
25 60 100 178 108575 111340 117 120 1.7 179 179 178 178 178 178 
26 60 100 181 1610 112726 1.63 120 1.6 181 181 181 181 181 181 
27 60 100 162 44264 120569 44 120 1.2 163 163 162 162 162 162 
28 60 100 208 71037 112898 75.5 120 1.4 209 209 208 208 208 208 
29 60 100 188 28151 113035 29.8 120 1 189 188 188 188 188 188 
30 60 100 237 32992 104436 37.8 120 1.7 239 238 237 237 237 237 
31 80 100 246 26617 74680 43 120 1.2 247 247 246 246 246 246 
32 80 100 260 12296 74441 20 120 1.9 261 260 260 260 260 260 
33 80 100 253 2443 74881 3.86 120 1.6 253 253 253 253 253 253 
34 80 100 266 8155 76119 13.2 120 1.5 268 266 266 266 266 266 
35 80 100 254 13246 69486 22.7 120 1.5 255 254 254 254 254 254 
36 80 100 279 31847 73602 51.9 120 1.4 280 280 279 279 279 279 
37 80 100 296 3367 68393 5.95 120 1.7 297 296 296 296 296 296 
38 80 100 294 3343 72194 5.54 120 1.7 295 294 294 294 294 294 
39 80 100 303 472 66221 0.76 120 1.6 303 303 303 303 303 303 
40 80 100 263 25763 67821 45.4 120 1.1 264 264 263 263 263 263 
41 100 100 292 5458 50300 12.8 120 1.3 293 292 292 292 292 292 
42 100 100 339 14874 52252 34 120 1.8 340 340 339 339 339 339 
43 100 100 286 26532 49113 64.9 120 1 288 287 286 286 286 286 
44 100 100 309 25733 47956 64.2 120 0.9 310 310 309 309 309 309 
45 100 100 329 1132 49215 2.91 120 1.5 329 329 329 329 329 329 
46 100 100 374 10814 48549 26.7 120 1.6 375 374 374 374 374 374 
47 100 100 299 6024 54071 13.3 120 1.3 300 299 299 299 299 299 
48 100 100 338 29288 47071 75.4 120 0.8 340 339 338 338 338 338 
49 100 100 319 18079 48793 44.3 120 0.9 320 320 319 319 319 319 
50 100 100 377 27123 50478 64.3 120 1.3 379 379 377 377 377 377 

Fri Nov  4 01:03:05 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 72 278 1416570 0.06 300 4.3 72 72 72 72 72 72 
2 20 100 44 1 1700849 0 301 4.7 44 44 44 44 44 44 
3 20 100 74 80441 1558692 15.6 301 4.2 75 74 74 74 74 74 
4 20 100 52 135804 1642328 24.8 301 4 53 52 52 52 52 52 
5 20 100 58 430061 1677143 76.9 301 3.5 60 59 58 58 58 58 
6 20 100 79 290122 1624562 53.5 300 2.5 80 80 79 79 79 79 
7 20 100 57 39 1724043 0 301 3.6 57 57 57 57 57 57 
8 20 100 53 60979 1597632 11.4 301 1.9 54 53 53 53 53 53 
9 20 100 69 690336 1458016 142 301 1.4 70 70 69 69 69 69 
10 20 100 77 31330 1452220 6.57 301 4 78 77 77 77 77 77 
11 40 100 91 71724 648448 33.2 300 1.1 92 92 91 91 91 91 
12 40 100 116 502460 627123 242 301 1.7 117 117 116 116 116 116 
13 40 100 148 8927 581251 4.61 300 1.3 148 148 148 148 148 148 
14 40 100 134 131401 591933 67.4 301 1.5 135 135 134 134 134 134 
15 40 100 154 74100 578437 38.7 301 1.3 155 155 154 154 154 154 
16 40 100 114 12010 642598 5.63 301 1.7 115 114 114 114 114 114 
17 40 100 118 54265 652591 25.1 300 0.8 119 118 118 118 118 118 
18 40 100 162 4243 603089 2.14 301 1.2 162 162 162 162 162 162 
19 40 100 109 284023 612730 139 301 0.9 111 110 109 109 109 109 
20 40 100 110 32697 610731 16.1 301 1.8 111 110 110 110 110 110 
21 60 100 219 81573 340858 73.2 301 1.3 220 220 219 219 219 219 
22 60 100 185 18466 343794 16.3 301 1 186 185 185 185 185 185 
23 60 100 200 2457 342250 2.15 301 1.5 200 200 200 200 200 200 
24 60 100 199 112804 355882 95.9 301 1 200 200 199 199 199 199 
25 60 100 177 20864 342746 18.4 300 1.1 178 177 177 177 177 177 
26 60 100 180 1634 341605 1.42 301 1.1 180 180 180 180 180 180 
27 60 100 162 1086 359275 0.92 301 1.2 162 162 162 162 162 162 
28 60 100 207 321409 344771 280 300 0.9 209 208 207 207 207 207 
29 60 100 188 2407 352053 2.05 300 1 188 188 188 188 188 188 
30 60 100 237 23192 322152 21.9 301 1.7 238 237 237 237 237 237 
31 80 100 246 3831 238283 4.89 301 1.2 246 246 246 246 246 246 
32 80 100 258 4876 239945 6.01 301 1.1 259 258 258 258 258 258 
33 80 100 251 141115 237823 178 301 0.8 252 252 251 251 251 251 
34 80 100 265 1601 241200 2 301 1.1 265 265 265 265 265 265 
35 80 100 253 34874 225254 46.5 301 1.2 254 254 253 253 253 253 
36 80 100 278 142019 239372 178 301 1 280 279 278 278 278 278 
37 80 100 295 2287 223589 3.05 301 1.3 295 295 295 295 295 295 
38 80 100 292 48815 238325 62.7 301 1 293 293 292 292 292 292 
39 80 100 301 22598 220654 31 300 1 302 302 301 301 301 301 
40 80 100 263 4090 223868 5.53 301 1.1 264 263 263 263 263 263 
41 100 100 291 4891 172176 8.57 301 1 292 291 291 291 291 291 
42 100 100 336 31834 176740 54.1 300 0.9 338 337 336 336 336 336 
43 100 100 285 66033 169498 117 301 0.7 286 286 285 285 285 285 
44 100 100 309 5882 167376 10.7 301 0.9 310 309 309 309 309 309 
45 100 100 327 66285 173289 116 301 0.9 328 328 327 327 327 327 
46 100 100 373 3624 170245 6.27 301 1.3 374 373 373 373 373 373 
47 100 100 298 4016 180924 6.67 301 1 299 298 298 298 298 298 
48 100 100 337 58956 165008 107 301 0.5 339 338 337 337 337 337 
49 100 100 318 50928 173133 88.4 301 0.6 319 319 318 318 318 318 
50 100 100 376 6784 171385 12 301 1 377 376 376 376 376 376 

Sat Nov  5 02:21:31 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 72 313 2358821 0.05 500 4.3 72 72 72 72 72 72 
2 20 100 44 1 2833730 0 501 4.7 44 44 44 44 44 44 
3 20 100 74 3064 2570584 0.6 501 4.2 74 74 74 74 74 74 
4 20 100 52 51719 2725564 9.54 500 4 54 52 52 52 52 52 
5 20 100 58 410506 2760388 74.6 501 3.5 59 59 58 58 58 58 
6 20 100 79 917453 2632827 174 501 2.5 80 80 79 79 79 79 
7 20 100 57 45 2770543 0.01 502 3.6 57 57 57 57 57 57 
8 20 100 53 761652 2573035 148 500 1.9 54 54 53 53 53 53 
9 20 100 69 531282 2383363 111 502 1.4 70 70 69 69 69 69 
10 20 100 77 42141 2394932 8.86 501 4 78 77 77 77 77 77 
11 40 100 91 40774 1056178 19.2 501 1.1 92 91 91 91 91 91 
12 40 100 116 200382 1022733 97.6 500 1.7 117 117 116 116 116 116 
13 40 100 148 96982 943571 51.8 500 1.3 149 149 148 148 148 148 
14 40 100 134 740161 959727 386 501 1.5 135 135 135 134 134 134 
15 40 100 154 140147 958746 73.7 501 1.3 155 155 154 154 154 154 
16 40 100 114 51416 1050409 24.5 502 1.7 115 114 114 114 114 114 
17 40 100 118 33610 1073253 15.8 501 0.8 119 118 118 118 118 118 
18 40 100 162 12284 982038 6.13 501 1.2 163 162 162 162 162 162 
19 40 100 109 994580 1020785 488 501 0.9 110 110 110 109 109 109 
20 40 100 110 205464 998705 103 501 1.8 111 111 110 110 110 110 
21 60 100 219 9861 551532 9 502 1.3 220 219 219 219 219 219 
22 60 100 185 33995 559822 30.5 502 1 186 186 185 185 185 185 
23 60 100 200 19204 552910 17.3 501 1.5 201 200 200 200 200 200 
24 60 100 199 27740 583100 24 501 1 200 199 199 199 199 199 
25 60 100 177 186318 567867 165 500 1.1 178 178 177 177 177 177 
26 60 100 180 6276 568691 5.49 501 1.1 181 180 180 180 180 180 
27 60 100 162 5080 593508 4.28 500 1.2 162 162 162 162 162 162 
28 60 100 207 28109 571626 24.5 500 0.9 208 207 207 207 207 207 
29 60 100 188 1326 569958 1.13 501 1 188 188 188 188 188 188 
30 60 100 237 4770 524213 4.46 500 1.7 237 237 237 237 237 237 
31 80 100 246 3603 388558 4.72 501 1.2 246 246 246 246 246 246 
32 80 100 258 48403 390652 62.1 501 1.1 260 259 258 258 258 258 
33 80 100 251 30231 388282 38.9 501 0.8 253 252 251 251 251 251 
34 80 100 264 107664 389680 139 501 0.7 266 265 264 264 264 264 
35 80 100 253 820 366934 1.09 501 1.2 253 253 253 253 253 253 
36 80 100 278 72276 393149 92.3 501 1 280 279 278 278 278 278 
37 80 100 294 11518 364766 16 501 1 296 294 294 294 294 294 
38 80 100 292 36556 386476 47.1 501 1 293 293 292 292 292 292 
39 80 100 301 91524 365824 125 501 1 302 302 301 301 301 301 
40 80 100 263 2069 371038 2.71 500 1.1 263 263 263 263 263 263 
41 100 100 291 3571 284773 6.27 500 1 292 291 291 291 291 291 
42 100 100 336 195447 291971 335 501 0.9 337 337 337 336 336 336 
43 100 100 285 1779 279095 3.12 501 0.7 285 285 285 285 285 285 
44 100 100 308 242808 271718 448 501 0.6 310 309 309 308 308 308 
45 100 100 327 113042 281079 201 501 0.9 328 328 327 327 327 327 
46 100 100 372 10912 275435 19.8 501 1 373 372 372 372 372 372 
47 100 100 298 8207 298904 13.6 501 1 299 298 298 298 298 298 
48 100 100 337 213931 273014 393 501 0.5 339 339 338 337 337 337 
49 100 100 318 22623 286129 39.9 501 0.6 319 319 318 318 318 318 
50 100 100 376 130671 284086 230 501 1 377 377 376 376 376 376 

Wed Nov  9 01:40:19 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 72 2569 1401210 0.54 301 4.3 72 72 72 72 72 72 
2 20 100 44 1 1704372 0 301 4.7 44 44 44 44 44 44 
3 20 100 74 113124 1542591 22 300 4.2 75 74 74 74 74 74 
4 20 100 52 703891 1620903 130 300 4 53 53 52 52 52 52 
5 20 100 58 173207 1654243 31 301 3.5 60 60 58 58 58 58 
6 20 100 79 846183 1582221 161 302 2.5 80 80 79 79 79 79 
7 20 100 57 22 1673703 0 300 3.6 57 57 57 57 57 57 
8 20 100 53 330096 1549337 64.1 301 1.9 54 54 53 53 53 53 
9 20 100 70 44664 1420018 9.49 301 2.9 71 70 70 70 70 70 
10 20 100 77 10189 1412583 2.12 301 4 77 77 77 77 77 77 
11 40 100 91 119792 635835 57.4 301 1.1 92 92 91 91 91 91 
12 40 100 116 415695 618275 202 300 1.7 117 117 116 116 116 116 
13 40 100 148 10582 561253 5.6 301 1.3 149 148 148 148 148 148 
14 40 100 134 480150 569314 254 301 1.5 135 135 134 134 134 134 
15 40 100 154 10546 566874 5.59 300 1.3 155 154 154 154 154 154 
16 40 100 114 262089 618956 128 300 1.7 115 115 114 114 114 114 
17 40 100 118 431014 632365 205 301 0.8 119 119 118 118 118 118 
18 40 100 162 32028 577614 16.5 300 1.2 163 162 162 162 162 162 
19 40 100 110 1004 608219 0.5 301 1.8 110 110 110 110 110 110 
20 40 100 110 74630 591108 38.1 301 1.8 111 111 110 110 110 110 
21 60 100 219 6419 330432 5.7 301 1.3 220 219 219 219 219 219 
22 60 100 185 174938 333631 158 301 1 186 186 185 185 185 185 
23 60 100 200 4162 332266 3.79 300 1.5 200 200 200 200 200 200 
24 60 100 199 2604 343576 2.28 300 1 199 199 199 199 199 199 
25 60 100 177 34665 336412 31 301 1.1 178 178 177 177 177 177 
26 60 100 180 2978 334904 2.64 301 1.1 180 180 180 180 180 180 
27 60 100 162 1054 349713 0.88 301 1.2 162 162 162 162 162 162 
28 60 100 207 45658 338683 40.9 301 0.9 208 208 207 207 207 207 
29 60 100 188 484 341376 0.42 300 1 188 188 188 188 188 188 
30 60 100 236 246476 313769 236 301 1.2 238 237 236 236 236 236 
31 80 100 246 1908 234617 2.42 301 1.2 246 246 246 246 246 246 
32 80 100 258 131052 235519 166 300 1.1 260 259 258 258 258 258 
33 80 100 252 4379 230961 5.66 300 1.2 253 252 252 252 252 252 
34 80 100 265 404 232937 0.51 300 1.1 265 265 265 265 265 265 
35 80 100 252 4815 219605 6.52 301 0.7 254 252 252 252 252 252 
36 80 100 278 69056 234953 89.3 301 1 280 279 278 278 278 278 
37 80 100 294 8474 220992 11.5 301 1 295 294 294 294 294 294 
38 80 100 292 2764 231162 3.62 300 1 292 292 292 292 292 292 
39 80 100 301 17698 217648 24.4 301 1 302 301 301 301 301 301 
40 80 100 262 176312 219677 241 301 0.7 263 263 262 262 262 262 
41 100 100 291 14790 168817 26.4 300 1 292 291 291 291 291 291 
42 100 100 337 816 171860 1.4 300 1.2 337 337 337 337 337 337 
43 100 100 285 8294 165494 15.2 301 0.7 286 285 285 285 285 285 
44 100 100 309 1426 161663 2.63 301 0.9 309 309 309 309 309 309 
45 100 100 327 1343 167380 2.4 301 0.9 327 327 327 327 327 327 
46 100 100 372 6029 163722 11 301 1 374 372 372 372 372 372 
47 100 100 297 72156 178412 121 300 0.6 299 298 297 297 297 297 
48 100 100 338 2223 162781 4.12 300 0.8 338 338 338 338 338 338 
49 100 100 318 13737 169184 24.3 301 0.6 319 318 318 318 318 318 
50 100 100 376 12734 167855 22.8 301 1 377 376 376 376 376 376 

Wed Nov  9 19:15:16 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 72 7152 1408716 1.53 301 4.3 72 72 72 72 72 72 
2 20 100 44 1 1694193 0 301 4.7 44 44 44 44 44 44 
3 20 100 74 200781 1521996 39.6 300 4.2 75 75 74 74 74 74 
4 20 100 52 240944 1610420 45.3 301 4 54 53 52 52 52 52 
5 20 100 58 540239 1656849 98.6 301 3.5 60 59 58 58 58 58 
6 20 100 79 50416 1594815 9.37 300 2.5 80 79 79 79 79 79 
7 20 100 57 27 1704816 0 301 3.6 57 57 57 57 57 57 
8 20 100 53 50352 1556972 9.64 300 1.9 54 53 53 53 53 53 
9 20 100 69 490278 1419180 103 301 1.4 70 70 69 69 69 69 
10 20 100 77 50007 1417141 10.7 300 4 78 77 77 77 77 77 
11 40 100 91 169838 632917 81.6 301 1.1 92 92 91 91 91 91 
12 40 100 117 108 613791 0.05 300 2.6 117 117 117 117 117 117 
13 40 100 148 91728 569960 48.7 301 1.3 149 149 148 148 148 148 
14 40 100 135 969 568674 0.5 301 2.2 135 135 135 135 135 135 
15 40 100 154 92092 574141 48.5 301 1.3 155 155 154 154 154 154 
16 40 100 114 30250 628262 14.4 301 1.7 115 114 114 114 114 114 
17 40 100 118 332784 637985 157 301 0.8 119 119 118 118 118 118 
18 40 100 162 28872 589524 14.7 301 1.2 163 162 162 162 162 162 
19 40 100 109 10419 615167 5.1 300 0.9 110 109 109 109 109 109 
20 40 100 110 571037 604181 285 301 1.8 111 111 110 110 110 110 
21 60 100 219 36067 331752 32.6 300 1.3 220 220 219 219 219 219 
22 60 100 185 32525 336211 28.9 301 1 186 185 185 185 185 185 
23 60 100 200 11518 334517 10.5 301 1.5 201 200 200 200 200 200 
24 60 100 199 61250 346358 52.7 301 1 200 200 199 199 199 199 
25 60 100 177 15897 338004 14.2 300 1.1 179 177 177 177 177 177 
26 60 100 180 4301 338811 3.79 301 1.1 180 180 180 180 180 180 
27 60 100 162 1283 353994 1.06 301 1.2 162 162 162 162 162 162 
28 60 100 207 263900 344990 230 301 0.9 208 208 207 207 207 207 
29 60 100 188 814 343583 0.71 301 1 188 188 188 188 188 188 
30 60 100 236 72829 318376 69.1 302 1.2 238 237 236 236 236 236 
31 80 100 245 3743 238167 4.68 301 0.8 245 245 245 245 245 245 
32 80 100 258 21457 237968 26.6 300 1.1 259 258 258 258 258 258 
33 80 100 251 84534 236680 108 301 0.8 253 252 251 251 251 251 
34 80 100 265 3177 238206 3.93 301 1.1 265 265 265 265 265 265 
35 80 100 253 1406 221701 1.89 301 1.2 253 253 253 253 253 253 
36 80 100 278 51240 238509 64.4 301 1 279 279 278 278 278 278 
37 80 100 294 64802 221495 87.8 300 1 295 295 294 294 294 294 
38 80 100 292 3210 235012 4.07 302 1 292 292 292 292 292 292 
39 80 100 301 3003 219823 3.99 300 1 301 301 301 301 301 301 
40 80 100 263 5622 221901 7.56 302 1.1 264 263 263 263 263 263 
41 100 100 291 9181 169737 16.3 300 1 292 291 291 291 291 291 
42 100 100 337 8608 175685 14.7 300 1.2 338 337 337 337 337 337 
43 100 100 286 1639 167309 2.87 301 1 286 286 286 286 286 286 
44 100 100 309 6957 162452 12.7 301 0.9 310 309 309 309 309 309 
45 100 100 327 24496 166449 44.3 301 0.9 328 328 327 327 327 327 
46 100 100 372 39702 161950 73.5 300 1 374 373 372 372 372 372 
47 100 100 298 12181 177305 20.8 301 1 299 298 298 298 298 298 
48 100 100 337 26122 161708 48.8 301 0.5 339 338 337 337 337 337 
49 100 100 318 36591 170728 64.2 300 0.6 319 319 318 318 318 318 
50 100 100 376 32769 169363 57.9 301 1 377 377 376 376 376 376 

Fri Nov 11 01:56:25 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 72 278 1439683 0.07 301 4.3 72 72 72 72 72 72 
2 20 100 44 1 1723260 0.01 300 4.7 44 44 44 44 44 44 
3 20 100 74 80441 1574753 15.3 301 4.2 75 74 74 74 74 74 
4 20 100 52 135804 1665569 24.5 301 4 53 52 52 52 52 52 
5 20 100 58 430061 1695866 76.1 301 3.5 60 59 58 58 58 58 
6 20 100 79 290122 1630792 53.2 301 2.5 80 80 79 79 79 79 
7 20 100 57 39 1723372 0 300 3.6 57 57 57 57 57 57 
8 20 100 53 60979 1605800 11.3 301 1.9 54 53 53 53 53 53 
9 20 100 69 690336 1464774 142 300 1.4 70 70 69 69 69 69 
10 20 100 77 31330 1473447 6.32 300 4 78 77 77 77 77 77 
11 40 100 91 71724 652186 33 301 1.1 92 92 91 91 91 91 
12 40 100 116 502460 633919 239 301 1.7 117 117 116 116 116 116 
13 40 100 148 8927 587863 4.69 300 1.3 148 148 148 148 148 148 
14 40 100 134 131401 595768 66.2 301 1.5 135 135 134 134 134 134 
15 40 100 154 74100 591496 37.6 300 1.3 155 155 154 154 154 154 
16 40 100 114 12010 646495 5.56 300 1.7 115 114 114 114 114 114 
17 40 100 118 54265 660671 24.8 301 0.8 119 118 118 118 118 118 
18 40 100 162 4243 612368 2.07 301 1.2 162 162 162 162 162 162 
19 40 100 109 284023 632300 136 301 0.9 111 110 109 109 109 109 
20 40 100 110 32697 617290 15.7 300 1.8 111 110 110 110 110 110 
21 60 100 219 81573 342096 72.1 301 1.3 220 220 219 219 219 219 
22 60 100 185 18466 349230 15.9 301 1 186 185 185 185 185 185 
23 60 100 200 2457 343499 2.14 301 1.5 200 200 200 200 200 200 
24 60 100 199 112804 358256 94.4 300 1 200 200 199 199 199 199 
25 60 100 177 20864 349766 17.9 301 1.1 178 177 177 177 177 177 
26 60 100 180 1634 348467 1.39 301 1.1 180 180 180 180 180 180 
27 60 100 162 1086 366197 0.9 301 1.2 162 162 162 162 162 162 
28 60 100 207 321409 353437 274 301 0.9 209 208 207 207 207 207 
29 60 100 188 2407 355486 2.05 301 1 188 188 188 188 188 188 
30 60 100 237 23192 326287 21.4 301 1.7 238 237 237 237 237 237 
31 80 100 246 3831 244026 4.67 301 1.2 246 246 246 246 246 246 
32 80 100 258 4876 245809 5.76 301 1.1 259 258 258 258 258 258 
33 80 100 251 141115 243479 174 301 0.8 252 252 251 251 251 251 
34 80 100 265 1601 242824 1.95 300 1.1 265 265 265 265 265 265 
35 80 100 253 34874 228384 45.5 301 1.2 254 254 253 253 253 253 
36 80 100 278 142019 244721 175 301 1 280 279 278 278 278 278 
