Mon Aug 15 16:16:26 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
15 40 40 410 3.41 10000 56 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 40 347 3.35 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
17 40 40 308 3.1 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
18 40 40 465 3.51 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
19 40 40 284 3.17 10000 173 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
20 40 40 284 3.17 10000 246 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
21 60 40 590 6.09 10000 54 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
22 60 40 471 6.16 10000 769 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
23 60 40 511 6.42 10000 89 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
24 60 40 527 5.81 10000 4622 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
25 60 40 450 5.83 10000 5197 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
26 60 40 464 5.88 10000 395 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
27 60 40 417 5.94 10000 5430 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
28 60 40 532 5.92 10000 485 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 40 488 6.03 10000 8000 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 40 648 6.5 10000 43 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 40 669 9.15 10000 596 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 40 697 9.84 10000 3021 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 40 659 8.92 10000 6521 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 40 701 9.76 10000 152 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 40 636 9.82 10000 568 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 40 735 9.51 10000 36 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 40 760 9.92 10000 8638 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 40 797 10 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 40 788 9.79 10000 86 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 40 667 9.37 10000 1067 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 40 741 12.83 10000 4386 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 40 861 13.27 10000 6576 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 40 723 12.91 10000 1768 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 40 777 13.54 10000 2584 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 40 860 13.35 10000 182 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 40 981 14.18 10000 71 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 40 774 12.65 10000 481 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 40 855 13.25 10000 9375 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 40 816 12.92 10000 1288 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 40 1040 13.55 10000 8 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Sun Oct 23 19:29:11 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:29:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:32:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:34:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:36:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Mon Oct 24 10:30:27 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 40 188 1.35 10000 29 
2 20 40 114 1.12 10000 1502 
3 20 40 195 1.22 10000 6 
4 20 40 141 1.12 10000 17 
5 20 40 151 1.16 10000 27 
6 20 40 207 1.17 10000 9065 
7 20 40 147 1.12 10000 7504 
8 20 40 139 1.24 10000 87 
9 20 40 186 1.26 10000 6 
10 20 40 210 1.25 10000 6 
11 40 40 236 3.14 10000 1515 
12 40 40 307 3.29 10000 1571 
13 40 40 387 3.38 10000 1506 
14 40 40 352 3.27 10000 12 
15 40 40 405 3.28 10000 3384 
16 40 40 347 3.26 10000 2 
17 40 40 308 2.99 10000 28 
18 40 40 465 3.47 10000 3 
19 40 40 284 3.1 10000 559 
20 40 40 283 3.15 10000 2754 
21 60 40 590 6.23 10000 8 
22 60 40 470 6.23 10000 3675 
23 60 40 511 6.36 10000 3834 
24 60 40 527 6 10000 7524 
25 60 40 452 5.83 10000 551 
26 60 40 465 5.98 10000 2525 
27 60 40 415 5.86 10000 3466 
28 60 40 532 6.06 10000 1345 
29 60 40 486 6.08 10000 4552 
30 60 40 648 6.53 10000 37 
31 80 40 668 9.37 10000 1533 
32 80 40 696 10.12 10000 3502 
33 80 40 659 9.34 10000 2170 
34 80 40 701 9.93 10000 86 
35 80 40 639 9.87 10000 1946 
36 80 40 735 9.78 10000 31 
37 80 40 761 10.01 10000 2475 
38 80 40 797 10.39 10000 9 
39 80 40 788 10.09 10000 657 
40 80 40 667 9.63 10000 8000 
41 100 40 740 13.53 10000 6444 
42 100 40 862 13.74 10000 3190 
43 100 40 724 13.1 10000 4075 
44 100 40 777 13.94 10000 1428 
45 100 40 860 14.04 10000 286 
46 100 40 981 14.46 10000 58 
47 100 40 774 13 10000 5165 
48 100 40 854 13.58 10000 7413 
49 100 40 815 13.16 10000 3578 
50 100 40 1040 14.09 10000 9 

Mon Oct 24 12:24:15 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 40 187 1.37 10000 3012 
2 20 40 114 1.08 10000 54 
3 20 40 195 1.3 10000 6 
4 20 40 140 1.13 10000 1502 
5 20 40 150 1.19 10000 3009 
6 20 40 205 1.19 10000 16 
7 20 40 148 1.07 10000 4 
8 20 40 139 1.26 10000 398 
9 20 40 185 1.24 10000 4510 
10 20 40 210 1.22 10000 6 
11 40 40 235 3.09 10000 7701 
12 40 40 307 3.15 10000 3040 
13 40 40 387 3.31 10000 9 
14 40 40 352 3.24 10000 4975 
15 40 40 405 3.37 10000 5143 
16 40 40 347 3.22 10000 2 
17 40 40 308 3.02 10000 56 
18 40 40 465 3.35 10000 3 
19 40 40 284 3.05 10000 278 
20 40 40 282 3.17 10000 7587 
21 60 40 590 6.16 10000 13 
22 60 40 471 6.26 10000 2076 
23 60 40 511 6.32 10000 3689 
24 60 40 527 5.9 10000 4679 
25 60 40 451 6.09 10000 951 
26 60 40 462 6.03 10000 4533 
27 60 40 417 5.87 10000 571 
28 60 40 529 6.01 10000 3780 
29 60 40 486 6.1 10000 3068 
30 60 40 648 6.52 10000 33 
31 80 40 667 9.32 10000 4507 
32 80 40 697 10.16 10000 163 
33 80 40 659 9.31 10000 58 
34 80 40 701 9.84 10000 41 
35 80 40 638 9.86 10000 7581 
36 80 40 735 9.68 10000 125 
37 80 40 760 10.18 10000 874 
38 80 40 797 10.51 10000 34 
39 80 40 788 10.13 10000 96 
40 80 40 669 9.54 10000 2939 
41 100 40 739 13.38 10000 8254 
42 100 40 860 13.77 10000 94 
43 100 40 724 13.32 10000 2949 
44 100 40 776 14.06 10000 1053 
45 100 40 860 14 10000 198 
46 100 40 981 14.35 10000 135 
47 100 40 774 13.06 10000 4311 
48 100 40 854 13.77 10000 9353 
49 100 40 815 13.12 10000 9948 
50 100 40 1040 14.25 10000 8 

Mon Oct 24 14:30:35 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 40 187 1.33 10000 30 
2 20 40 114 1.06 10000 72 
3 20 40 195 1.25 10000 14 
4 20 40 141 1.16 10000 3 
5 20 40 151 1.12 10000 1941 
6 20 40 210 1.23 10000 36 
7 20 40 147 1.12 10000 5006 
8 20 40 139 1.24 10000 7 
9 20 40 186 1.3 10000 23 
10 20 40 210 1.25 10000 6 
11 40 40 237 3.1 10000 96 
12 40 40 307 3.13 10000 1043 
13 40 40 384 3.34 10000 155 
14 40 40 353 3.33 10000 20 
15 40 40 404 3.43 10000 12 
16 40 40 347 3.21 10000 2 
17 40 40 308 2.95 10000 25 
18 40 40 468 3.45 10000 10 
19 40 40 283 3.1 10000 5067 
20 40 40 278 3.21 10000 5109 
21 60 40 590 6.25 10000 32 
22 60 40 471 6.23 10000 1326 
23 60 40 510 6.76 10000 760 
24 60 40 528 5.92 10000 238 
25 60 40 451 5.86 10000 241 
26 60 40 463 6.04 10000 141 
27 60 40 417 5.83 10000 5989 
28 60 40 530 6.03 10000 5378 
29 60 40 485 6.11 10000 124 
30 60 40 648 6.77 10000 37 
31 80 40 669 9.53 10000 1425 
32 80 40 698 10.03 10000 490 
33 80 40 659 9.33 10000 5173 
34 80 40 701 9.88 10000 5017 
35 80 40 636 9.82 10000 2378 
36 80 40 735 9.86 10000 16 
37 80 40 760 9.99 10000 6222 
38 80 40 797 10.19 10000 40 
39 80 40 788 10.25 10000 41 
40 80 40 667 9.71 10000 4357 
41 100 40 738 13.49 10000 3333 
42 100 40 860 13.5 10000 9223 
43 100 40 722 13.42 10000 2272 
44 100 40 775 13.96 10000 8002 
45 100 40 860 14.4 10000 44 
46 100 40 981 14.62 10000 51 
47 100 40 774 13.04 10000 4711 
48 100 40 852 13.85 10000 497 
49 100 40 816 13.04 10000 5055 
50 100 40 1040 14.02 10000 6 

Thu Oct 27 22:45:54 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 40 187 169 593645 0.02 120 8.7 187 187 187 187 187 187 
2 20 40 114 24 707167 0.01 120 8.5 114 114 114 114 114 114 
3 20 40 195 21298 594199 4.2 120 10 195 195 195 195 195 195 
4 20 40 141 491 656794 0.08 120 13 141 141 141 141 141 141 
5 20 40 147 420023 657957 76.5 120 6.5 149 149 147 147 147 147 
6 20 40 203 409 588522 0.11 120 6.2 203 203 203 203 203 203 
7 20 40 147 37 657816 0 120 7.2 147 147 147 147 147 147 
8 20 40 139 4889 626969 0.92 120 7.7 139 139 139 139 139 139 
9 20 40 185 20007 569960 4.29 120 9.4 185 185 185 185 185 185 
10 20 40 206 16 610445 0 120 11 206 206 206 206 206 206 
11 40 40 236 14664 243641 7.28 120 4.8 237 236 236 236 236 236 
12 40 40 304 17940 233001 9.41 120 6.6 305 304 304 304 304 304 
13 40 40 382 221081 224955 118 120 4.9 384 384 382 382 382 382 
14 40 40 352 40 231967 0.02 120 6.6 352 352 352 352 352 352 
15 40 40 406 732 221754 0.36 120 7.4 406 406 406 406 406 406 
16 40 40 347 7 235659 0 120 24 347 347 347 347 347 347 
17 40 40 308 17 248739 0 120 5.8 308 308 308 308 308 308 
18 40 40 465 20096 221627 11.1 120 17 468 465 465 465 465 465 
19 40 40 283 31882 240466 16.5 120 5.5 285 283 283 283 283 283 
20 40 40 278 30167 225425 15.8 120 2.9 282 278 278 278 278 278 
21 60 40 590 21 127402 0 120 9.2 590 590 590 590 590 590 
22 60 40 470 750 124388 0.7 120 3 470 470 470 470 470 470 
23 60 40 511 110769 117926 113 120 3.8 517 512 511 511 511 511 
24 60 40 528 10211 131000 9.29 120 7.3 530 528 528 528 528 528 
25 60 40 449 13000 124136 12.8 120 2.9 451 449 449 449 449 449 
26 60 40 467 28259 127660 26.6 120 5.4 468 467 467 467 467 467 
27 60 40 416 61578 131802 56.5 120 4.2 421 417 416 416 416 416 
28 60 40 527 1734 124657 1.66 120 2.9 527 527 527 527 527 527 
29 60 40 484 2671 126077 2.66 120 4.5 484 484 484 484 484 484 
30 60 40 648 29 113209 0.03 120 11 648 648 648 648 648 648 
31 80 40 667 2891 81376 4.35 120 9.8 667 667 667 667 667 667 
32 80 40 697 75966 78434 116 120 9.4 701 701 697 697 697 697 
33 80 40 661 60333 84224 85.9 120 6.4 670 665 661 661 661 661 
34 80 40 701 42 80194 0.04 120 7.1 701 701 701 701 701 701 
35 80 40 636 68711 79336 104 120 1.9 637 637 636 636 636 636 
36 80 40 735 63 75899 0.11 120 6.9 735 735 735 735 735 735 
37 80 40 764 36 78458 0.03 120 5.2 764 764 764 764 764 764 
38 80 40 797 416 76544 0.63 120 10 797 797 797 797 797 797 
39 80 40 788 273 78929 0.48 120 5.9 788 788 788 788 788 788 
40 80 40 662 60669 77283 94 120 2 667 666 662 662 662 662 
41 100 40 738 26935 57784 55.6 120 2.6 739 739 738 738 738 738 
42 100 40 858 2847 56481 6.06 120 3.2 861 858 858 858 858 858 
43 100 40 723 21298 57119 44.9 120 2.4 725 725 723 723 723 723 
44 100 40 778 9584 55805 20.7 120 1.8 780 778 778 778 778 778 
45 100 40 860 99 55114 0.2 120 6.3 860 860 860 860 860 860 
46 100 40 981 47 54549 0.1 120 6.6 981 981 981 981 981 981 
47 100 40 775 30198 59786 60.7 120 5.1 778 777 775 775 775 775 
48 100 40 849 26487 54150 58.5 120 1.5 853 852 849 849 849 849 
49 100 40 813 23269 57908 47.9 120 3.1 815 815 813 813 813 813 
50 100 40 1040 9 54863 0.02 120 12 1040 1040 1040 1040 1040 1040 

Wed Nov  2 01:34:58 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 21875 2657646 2.42 301 8.1 186 186 186 186 186 186 
2 20 40 114 3 2932376 0 300 8.5 114 114 114 114 114 114 
3 20 40 194 700001 2584269 81.1 300 9.6 195 195 194 194 194 194 
4 20 40 135 1215 2793829 0.12 300 8 135 135 135 135 135 135 
5 20 40 147 170 2764968 0.02 300 6.5 147 147 147 147 147 147 
6 20 40 201 340047 2664211 38 300 5.2 203 203 201 201 201 201 
7 20 40 143 74 2811352 0 300 4.3 143 143 143 143 143 143 
8 20 40 139 20 2599136 0 300 7.7 139 139 139 139 139 139 
9 20 40 179 790002 2690787 87.6 300 5.9 180 180 179 179 179 179 
10 20 40 206 5 2688031 0 300 11 206 206 206 206 206 206 
11 40 40 233 10841 1133375 2.82 300 3.5 233 233 233 233 233 233 
12 40 40 299 30198 1105828 8.15 300 4.9 303 299 299 299 299 299 
13 40 40 380 90016 1087563 25 300 4.3 381 380 380 380 380 380 
14 40 40 352 14 1088395 0 300 6.6 352 352 352 352 352 352 
15 40 40 403 40012 1054680 11.4 300 6.6 404 403 403 403 403 403 
16 40 40 347 2 1080850 0 300 24 347 347 347 347 347 347 
17 40 40 308 1 1154405 0 300 5.8 308 308 308 308 308 308 
18 40 40 464 10039 1062725 2.83 300 16 464 464 464 464 464 464 
19 40 40 277 831318 1101837 227 300 3.3 278 278 277 277 277 277 
20 40 40 277 882 1038664 0.27 300 2.5 277 277 277 277 277 277 
21 60 40 590 16 607847 0.01 300 9.2 590 590 590 590 590 590 
22 60 40 469 51657 629691 24.9 300 2.8 471 469 469 469 469 469 
23 60 40 508 160884 600927 80.2 300 3.2 510 510 508 508 508 508 
24 60 40 525 60405 632975 29.5 300 6.7 527 525 525 525 525 525 
25 60 40 446 44988 583598 23.2 300 2.2 448 446 446 446 446 446 
26 60 40 461 30115 619933 14.4 300 4 464 461 461 461 461 461 
27 60 40 415 7366 636460 3.6 300 4 415 415 415 415 415 415 
28 60 40 526 17592 599279 8.79 300 2.7 527 526 526 526 526 526 
29 60 40 480 250249 635187 118 300 3.6 483 482 480 480 480 480 
30 60 40 648 16 548558 0 300 11 648 648 648 648 648 648 
31 80 40 667 29 400083 0.02 300 9.8 667 667 667 667 667 667 
32 80 40 695 381087 392728 291 300 9.1 697 697 695 695 695 695 
33 80 40 658 104299 425448 73.8 300 5.9 660 659 658 658 658 658 
34 80 40 701 24 398175 0.01 300 7.1 701 701 701 701 701 701 
35 80 40 635 399729 408424 294 300 1.7 637 636 635 635 635 635 
36 80 40 735 25 405506 0.02 300 6.9 735 735 735 735 735 735 
37 80 40 760 12149 400588 9.25 300 4.6 764 760 760 760 760 760 
38 80 40 797 5 392338 0 300 10 797 797 797 797 797 797 
39 80 40 788 72 404996 0.05 300 5.9 788 788 788 788 788 788 
40 80 40 661 212630 399937 160 300 1.8 662 662 661 661 661 661 
41 100 40 733 126097 293471 129 300 1.9 738 735 733 733 733 733 
42 100 40 854 18160 289659 18.8 300 2.7 858 854 854 854 854 854 
43 100 40 720 154519 286858 162 300 1.9 721 721 720 720 720 720 
44 100 40 774 260492 289989 270 300 1.3 778 777 774 774 774 774 
45 100 40 860 36 272294 0.03 300 6.3 860 860 860 860 860 860 
46 100 40 981 20 278752 0.02 300 6.6 981 981 981 981 981 981 
47 100 40 774 10050 300553 10 300 5 775 774 774 774 774 774 
48 100 40 849 118391 288982 123 300 1.5 854 850 849 849 849 849 
49 100 40 812 2024 291413 2.06 300 3 812 812 812 812 812 812 
50 100 40 1040 5 258839 0 300 12 1040 1040 1040 1040 1040 1040 

Thu Nov  3 00:09:53 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 210038 2605736 24.6 300 8.1 187 186 186 186 186 186 
2 20 40 114 5 2807397 0 300 8.5 114 114 114 114 114 114 
3 20 40 194 1220002 2491925 149 300 9.6 195 195 194 194 194 194 
4 20 40 135 50 2710907 0 300 8 135 135 135 135 135 135 
5 20 40 146 390003 2690758 42.9 300 5.7 147 147 146 146 146 146 
6 20 40 201 40077 2616732 4.61 300 5.2 201 201 201 201 201 201 
7 20 40 143 99 2751975 0.01 300 4.3 143 143 143 143 143 143 
8 20 40 139 9 2512334 0 300 7.7 139 139 139 139 139 139 
9 20 40 179 830006 2563831 97.3 300 5.9 180 180 179 179 179 179 
10 20 40 206 5 2596633 0 300 11 206 206 206 206 206 206 
11 40 40 233 30254 1102587 8.21 300 3.5 234 233 233 233 233 233 
12 40 40 299 100179 1073391 28 300 4.9 301 299 299 299 299 299 
13 40 40 380 291 1062172 0.08 300 4.3 380 380 380 380 380 380 
14 40 40 352 12 1066885 0 300 6.6 352 352 352 352 352 352 
15 40 40 404 30 1020760 0.01 300 6.8 404 404 404 404 404 404 
16 40 40 347 3 1048461 0 300 24 347 347 347 347 347 347 
17 40 40 308 5 1125063 0 300 5.8 308 308 308 308 308 308 
18 40 40 464 1020006 1058696 289 300 16 465 465 464 464 464 464 
19 40 40 278 90266 1085149 24.8 300 3.7 279 278 278 278 278 278 
20 40 40 276 72041 1024844 20.9 300 2.2 277 276 276 276 276 276 
21 60 40 590 9 608474 0 300 9.2 590 590 590 590 590 590 
22 60 40 469 37360 619192 18.5 300 2.8 470 469 469 469 469 469 
23 60 40 508 251968 593377 127 300 3.2 513 509 508 508 508 508 
24 60 40 525 60278 626882 29 300 6.7 528 525 525 525 525 525 
25 60 40 446 37230 579441 20 300 2.2 447 446 446 446 446 446 
26 60 40 461 80346 610285 40.5 300 4 464 464 461 461 461 461 
27 60 40 415 18299 623369 9 300 4 416 415 415 415 415 415 
28 60 40 526 20068 591209 10.6 300 2.7 527 526 526 526 526 526 
29 60 40 481 20214 622498 10.1 300 3.8 483 481 481 481 481 481 
30 60 40 648 15 547501 0.01 300 11 648 648 648 648 648 648 
31 80 40 667 55 401765 0.04 300 9.8 667 667 667 667 667 667 
32 80 40 695 35989 389331 27.9 300 9.1 697 695 695 695 695 695 
33 80 40 658 50074 425232 35.5 300 5.9 660 659 658 658 658 658 
34 80 40 701 157 400729 0.12 300 7.1 701 701 701 701 701 701 
35 80 40 636 96733 408637 73.1 300 1.9 638 637 636 636 636 636 
36 80 40 735 5 401920 0 300 6.9 735 735 735 735 735 735 
37 80 40 760 5937 401824 4.53 300 4.6 760 760 760 760 760 760 
38 80 40 797 8 391093 0 300 10 797 797 797 797 797 797 
39 80 40 788 9 403696 0 300 5.9 788 788 788 788 788 788 
40 80 40 660 170800 393865 131 300 1.6 664 663 660 660 660 660 
41 100 40 733 271117 297728 273 300 1.9 737 735 733 733 733 733 
42 100 40 855 2804 295437 2.88 300 2.8 855 855 855 855 855 855 
43 100 40 720 55260 289302 57.9 300 1.9 723 722 720 720 720 720 
44 100 40 774 8905 292297 9.27 300 1.3 776 774 774 774 774 774 
45 100 40 860 35 273874 0.03 300 6.3 860 860 860 860 860 860 
46 100 40 981 35 279283 0.04 300 6.6 981 981 981 981 981 981 
47 100 40 774 31 299663 0.03 300 5 774 774 774 774 774 774 
48 100 40 850 116065 290844 121 300 1.6 854 853 850 850 850 850 
49 100 40 811 265412 293919 271 300 2.9 813 812 811 811 811 811 
50 100 40 1040 5 258564 0.01 300 12 1040 1040 1040 1040 1040 1040 

Thu Nov  3 20:52:18 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 760049 1376183 165 302 8.1 187 187 186 186 186 186 
2 20 40 114 3 1577175 0 300 8.5 114 114 114 114 114 114 
3 20 40 195 208 1350772 0.05 301 10 195 195 195 195 195 195 
4 20 40 132 1370003 1474787 280 301 5.6 135 135 132 132 132 132 
5 20 40 146 140003 1515056 28.3 302 5.7 147 146 146 146 146 146 
6 20 40 201 130028 1392797 27.5 301 5.2 204 201 201 201 201 201 
7 20 40 143 68 1463300 0.01 300 4.3 143 143 143 143 143 143 
8 20 40 139 13 1365261 0 301 7.7 139 139 139 139 139 139 
9 20 40 178 460007 1371228 102 301 5.3 180 180 178 178 178 178 
10 20 40 206 5 1468207 0 300 11 206 206 206 206 206 206 
11 40 40 233 31180 626682 15 301 3.5 234 233 233 233 233 233 
12 40 40 299 60219 618776 29.2 300 4.9 303 299 299 299 299 299 
13 40 40 380 50039 593318 25.1 301 4.3 381 380 380 380 380 380 
14 40 40 352 13 591405 0.01 300 6.6 352 352 352 352 352 352 
15 40 40 404 2104 579500 1.09 301 6.8 404 404 404 404 404 404 
16 40 40 347 2 607594 0 302 24 347 347 347 347 347 347 
17 40 40 308 5 646387 0 301 5.8 308 308 308 308 308 308 
18 40 40 464 350002 588763 180 301 16 465 465 464 464 464 464 
19 40 40 278 100722 616683 48.5 300 3.7 279 279 278 278 278 278 
20 40 40 276 170067 599767 85.2 300 2.2 277 277 276 276 276 276 
21 60 40 590 12 362152 0.01 301 9.2 590 590 590 590 590 590 
22 60 40 469 9679 361227 8.02 301 2.8 472 469 469 469 469 469 
23 60 40 508 270500 341508 238 300 3.2 511 511 508 508 508 508 
24 60 40 525 101185 362626 84 301 6.7 528 527 525 525 525 525 
25 60 40 445 201933 339281 178 300 2 447 447 445 445 445 445 
26 60 40 461 103360 359473 87.4 301 4 464 464 461 461 461 461 
27 60 40 415 560 361566 0.46 300 4 415 415 415 415 415 415 
28 60 40 526 11110 351317 9.59 301 2.7 529 526 526 526 526 526 
29 60 40 480 124142 360914 103 301 3.6 481 481 480 480 480 480 
30 60 40 648 21 326211 0.02 301 11 648 648 648 648 648 648 
31 80 40 667 513 242263 0.63 301 9.8 667 667 667 667 667 667 
32 80 40 696 152348 235456 195 302 9.2 697 697 696 696 696 696 
33 80 40 658 30385 249768 36.8 301 5.9 660 660 658 658 658 658 
34 80 40 701 14 239030 0.03 301 7.1 701 701 701 701 701 701 
35 80 40 635 127882 242677 158 301 1.7 638 637 635 635 635 635 
36 80 40 735 5 252925 0 301 6.9 735 735 735 735 735 735 
37 80 40 760 2496 246426 3.01 300 4.6 760 760 760 760 760 760 
38 80 40 797 10 245458 0.01 300 10 797 797 797 797 797 797 
39 80 40 788 25 252264 0.03 300 5.9 788 788 788 788 788 788 
40 80 40 661 30673 243513 37.9 301 1.8 663 662 661 661 661 661 
41 100 40 733 111532 185076 181 301 1.9 738 736 733 733 733 733 
42 100 40 854 93130 183012 154 301 2.7 856 855 854 854 854 854 
43 100 40 720 68369 184804 111 300 1.9 724 721 720 720 720 720 
44 100 40 775 116276 183383 191 301 1.4 777 777 775 775 775 775 
45 100 40 860 27 175528 0.04 300 6.3 860 860 860 860 860 860 
46 100 40 981 66 180083 0.11 302 6.6 981 981 981 981 981 981 
47 100 40 774 308 190788 0.49 300 5 774 774 774 774 774 774 
48 100 40 850 76748 183868 126 301 1.6 852 851 850 850 850 850 
49 100 40 811 152225 184200 249 301 2.9 813 813 811 811 811 811 
50 100 40 1040 12 170117 0.02 300 12 1040 1040 1040 1040 1040 1040 

Fri Nov  4 19:24:13 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 210038 2290162 45.8 501 8.1 187 187 186 186 186 186 
2 20 40 114 5 2671933 0 502 8.5 114 114 114 114 114 114 
3 20 40 194 1220002 2310283 265 501 9.6 195 195 194 194 194 194 
4 20 40 135 50 2496883 0.01 500 8 135 135 135 135 135 135 
5 20 40 146 390003 2529963 77.9 501 5.7 147 147 146 146 146 146 
6 20 40 201 40077 2318130 8.64 501 5.2 203 201 201 201 201 201 
7 20 40 143 99 2494704 0.02 500 4.3 143 143 143 143 143 143 
8 20 40 139 9 2319017 0 502 7.7 139 139 139 139 139 139 
9 20 40 179 830006 2229446 185 502 5.9 180 180 179 179 179 179 
10 20 40 206 5 2389185 0 501 11 206 206 206 206 206 206 
11 40 40 233 30254 1018174 14.8 501 3.5 234 233 233 233 233 233 
12 40 40 299 100179 1010392 49.8 500 4.9 301 301 299 299 299 299 
13 40 40 380 291 977993 0.15 501 4.3 380 380 380 380 380 380 
14 40 40 352 12 986057 0 501 6.6 352 352 352 352 352 352 
15 40 40 404 30 963378 0.02 501 6.8 404 404 404 404 404 404 
16 40 40 347 3 1006546 0 500 24 347 347 347 347 347 347 
17 40 40 308 5 1079058 0.01 501 5.8 308 308 308 308 308 308 
18 40 40 465 7 978358 0 501 17 465 465 465 465 465 465 
19 40 40 278 90266 1023769 44.2 500 3.7 279 279 278 278 278 278 
20 40 40 276 72041 1000565 35.9 500 2.2 277 277 276 276 276 276 
21 60 40 590 9 599949 0.01 501 9.2 590 590 590 590 590 590 
22 60 40 469 37360 600752 31.1 501 2.8 470 470 469 469 469 469 
23 60 40 508 251968 569072 221 500 3.2 513 511 508 508 508 508 
24 60 40 525 60278 606242 49.6 500 6.7 528 526 525 525 525 525 
25 60 40 446 37230 580307 32 501 2.2 448 447 446 446 446 446 
26 60 40 461 80346 606478 66.2 501 4 464 464 461 461 461 461 
27 60 40 415 18299 610427 15.1 501 4 416 415 415 415 415 415 
28 60 40 526 20068 590412 17.1 500 2.7 530 526 526 526 526 526 
29 60 40 481 20214 608661 16.7 501 3.8 483 481 481 481 481 481 
30 60 40 648 15 548520 0.02 500 11 648 648 648 648 648 648 
31 80 40 667 55 406247 0.06 501 9.8 667 667 667 667 667 667 
32 80 40 695 35989 393440 46 501 9.1 697 697 695 695 695 695 
33 80 40 658 50074 422150 60 501 5.9 660 660 658 658 658 658 
34 80 40 701 157 405551 0.19 501 7.1 701 701 701 701 701 701 
35 80 40 636 96733 411062 118 501 1.9 638 637 636 636 636 636 
36 80 40 735 5 418613 0 500 6.9 735 735 735 735 735 735 
37 80 40 760 5937 403744 7.41 500 4.6 761 760 760 760 760 760 
