Mon Aug 15 16:26:39 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
8 20 100 1068 1.46 10000 2 
9 20 100 1250 1.86 10000 1 
10 20 100 970 1.35 10000 1 
11 40 100 1915 5.5 10000 13 
12 40 100 2406 6.29 10000 1 
13 40 100 2257 5.8 10000 3 
14 40 100 2419 5.91 10000 2 
15 40 100 2083 4.67 10000 2 
16 40 100 2330 6.67 10000 2 
17 40 100 1896 4.28 10000 2 
18 40 100 2199 6.01 10000 1 
19 40 100 1738 4.49 10000 1 
20 40 100 2672 8.1 10000 1 
21 60 100 3622 11.82 10000 2 
22 60 100 3550 13.89 10000 3 
23 60 100 3719 14.62 10000 3 
24 60 100 3440 14.39 10000 2 
25 60 100 3146 12.76 10000 1 
26 60 100 2902 10.53 10000 5 
27 60 100 3217 11.57 10000 2 
28 60 100 3626 15.2 10000 1 
29 60 100 3296 10.94 10000 4 
30 60 100 3586 11.28 10000 3 
31 80 100 4481 21.85 10000 1 
32 80 100 4555 20.66 10000 3 
33 80 100 4491 22.45 10000 1 
34 80 100 4409 21.93 10000 1 
35 80 100 4792 28.34 10000 1 
36 80 100 4800 25.15 10000 1 
37 80 100 4828 21.22 10000 1 
38 80 100 4673 24.37 10000 1 
39 80 100 4110 18.14 10000 3 
40 80 100 4742 24.24 10000 2 
41 100 100 5613 32.74 10000 2 
42 100 100 5066 23.99 10000 5 
43 100 100 5217 30.59 10000 3 
44 100 100 5858 41.18 10000 2 
45 100 100 4956 28.85 10000 1 
46 100 100 5754 29.5 10000 3 
47 100 100 5179 31.76 10000 3 
48 100 100 5821 36.52 10000 2 
49 100 100 5148 29.76 10000 3 
50 100 100 5737 33.4 10000 3 

Mon Oct 24 13:24:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 2.14 10000 1 
2 20 100 946 1.88 10000 1 
3 20 100 1076 1.6 10000 1 
4 20 100 1180 1.93 10000 2 
5 20 100 1269 1.72 10000 1 
6 20 100 1186 1.68 10000 1 
7 20 100 730 1.22 10000 8 
8 20 100 1068 1.37 10000 2 
9 20 100 1250 1.86 10000 1 
10 20 100 970 1.27 10000 1 
11 40 100 1915 5.45 10000 6 
12 40 100 2406 6.27 10000 1 
13 40 100 2257 5.69 10000 3 
14 40 100 2419 5.86 10000 2 
15 40 100 2083 4.56 10000 2 
16 40 100 2330 6.63 10000 2 
17 40 100 1896 4.37 10000 2 
18 40 100 2199 6.1 10000 1 
19 40 100 1738 4.42 10000 1 
20 40 100 2672 8.06 10000 1 
21 60 100 3622 11.69 10000 4 
22 60 100 3550 13.95 10000 3 
23 60 100 3719 14.26 10000 3 
24 60 100 3440 14.21 10000 2 
25 60 100 3146 12.8 10000 1 
26 60 100 2902 10.75 10000 5 
27 60 100 3217 11.72 10000 2 
28 60 100 3626 15 10000 1 
29 60 100 3296 10.91 10000 4 
30 60 100 3586 11.31 10000 3 
31 80 100 4481 22.01 10000 1 
32 80 100 4555 20.61 10000 3 
33 80 100 4491 22.26 10000 1 
34 80 100 4409 22.06 10000 1 
35 80 100 4792 28.4 10000 1 
36 80 100 4800 24.97 10000 1 
37 80 100 4828 21.56 10000 1 
38 80 100 4673 24.22 10000 1 
39 80 100 4110 18.34 10000 3 
40 80 100 4742 24.22 10000 2 
41 100 100 5613 32.72 10000 2 
42 100 100 5066 24.52 10000 5 
43 100 100 5217 30.66 10000 3 
44 100 100 5858 41.31 10000 2 
45 100 100 4956 29.26 10000 1 
46 100 100 5754 29.64 10000 3 
47 100 100 5179 31.63 10000 2 
48 100 100 5821 36.69 10000 2 
49 100 100 5148 29.68 10000 3 
50 100 100 5737 33.01 10000 3 

Mon Oct 24 15:30:07 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 2.02 10000 1 
2 20 100 946 1.79 10000 1 
3 20 100 1076 1.57 10000 1 
4 20 100 1180 1.9 10000 2 
5 20 100 1269 1.66 10000 1 
6 20 100 1156 1.65 10000 5 
7 20 100 730 1.2 10000 4 
8 20 100 1068 1.47 10000 2 
9 20 100 1250 1.82 10000 1 
10 20 100 970 1.27 10000 1 
11 40 100 1915 5.24 10000 6 
12 40 100 2406 6.27 10000 1 
13 40 100 2257 5.73 10000 3 
14 40 100 2419 5.7 10000 2 
15 40 100 2083 4.46 10000 2 
16 40 100 2330 6.43 10000 2 
17 40 100 1896 4.38 10000 2 
18 40 100 2199 6.04 10000 1 
19 40 100 1738 4.27 10000 1 
20 40 100 2672 8 10000 1 
21 60 100 3622 11.53 10000 3 
22 60 100 3550 13.23 10000 3 
23 60 100 3719 13.63 10000 3 
24 60 100 3440 13.82 10000 2 
25 60 100 3146 12.43 10000 1 
26 60 100 2902 10.2 10000 4 
27 60 100 3217 11.7 10000 2 
28 60 100 3626 14.33 10000 1 
29 60 100 3296 10.77 10000 4 
30 60 100 3586 11.16 10000 3 
31 80 100 4481 20.96 10000 1 
32 80 100 4555 20.45 10000 5 
33 80 100 4491 21.55 10000 1 
34 80 100 4409 21.01 10000 1 
35 80 100 4792 26.66 10000 1 
36 80 100 4800 23.69 10000 1 
37 80 100 4828 20.69 10000 1 
38 80 100 4673 24 10000 1 
39 80 100 4110 17.49 10000 2 
40 80 100 4742 23.87 10000 2 
41 100 100 5613 32.02 10000 2 
42 100 100 5066 24.43 10000 9 
43 100 100 5217 29.82 10000 4 
44 100 100 5858 40.9 10000 2 
45 100 100 4956 27.98 10000 1 
46 100 100 5754 29.28 10000 3 
47 100 100 5179 31.05 10000 3 
48 100 100 5821 35.5 10000 3 
49 100 100 5148 28.1 10000 4 
50 100 100 5737 32.21 10000 3 

Fri Oct 28 12:35:03 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 100 1423 1 415440 0 120 28 1423 1423 1423 1423 1423 1423 
2 20 100 946 1 467709 0 120 25 946 946 946 946 946 946 
3 20 100 1076 2 503709 0 120 17 1076 1076 1076 1076 1076 1076 
4 20 100 1180 1 438205 0 120 35 1180 1180 1180 1180 1180 1180 
5 20 100 1269 1 493452 0 120 29 1269 1269 1269 1269 1269 1269 
6 20 100 1156 2 519978 0 120 18 1156 1156 1156 1156 1156 1156 
7 20 100 730 2 665162 0 120 12 730 730 730 730 730 730 
8 20 100 1068 3 539686 0 120 27 1068 1068 1068 1068 1068 1068 
9 20 100 1250 1 459219 0 120 23 1250 1250 1250 1250 1250 1250 
10 20 100 970 2 592284 0 120 25 970 970 970 970 970 970 
11 40 100 1910 131 168805 0.1 120 18 1910 1910 1910 1910 1910 1910 
12 40 100 2406 1 145321 0 120 30 2406 2406 2406 2406 2406 2406 
13 40 100 2257 3 165308 0 120 22 2257 2257 2257 2257 2257 2257 
14 40 100 2419 3 156726 0 120 29 2419 2419 2419 2419 2419 2419 
15 40 100 2083 3 184809 0 120 25 2083 2083 2083 2083 2083 2083 
16 40 100 2330 3 148166 0 120 27 2330 2330 2330 2330 2330 2330 
17 40 100 1896 2 204684 0 120 20 1896 1896 1896 1896 1896 1896 
18 40 100 2199 1 156304 0 120 22 2199 2199 2199 2199 2199 2199 
19 40 100 1734 676 192894 0.41 120 16 1734 1734 1734 1734 1734 1734 
20 40 100 2672 1 124934 0 120 33 2672 2672 2672 2672 2672 2672 
21 60 100 3622 3 79869 0 120 24 3622 3622 3622 3622 3622 3622 
22 60 100 3550 4 75283 0 120 21 3550 3550 3550 3550 3550 3550 
23 60 100 3719 2 70753 0 120 25 3719 3719 3719 3719 3719 3719 
24 60 100 3440 2 73158 0 120 31 3440 3440 3440 3440 3440 3440 
25 60 100 3146 2 79511 0 120 27 3146 3146 3146 3146 3146 3146 
26 60 100 2902 2 90532 0 120 20 2902 2902 2902 2902 2902 2902 
27 60 100 3217 2 82741 0 120 30 3217 3217 3217 3217 3217 3217 
28 60 100 3626 1 69998 0 120 30 3626 3626 3626 3626 3626 3626 
29 60 100 3296 3 79640 0 120 22 3296 3296 3296 3296 3296 3296 
30 60 100 3586 1 83708 0 120 24 3586 3586 3586 3586 3586 3586 
31 80 100 4481 1 45770 0 120 28 4481 4481 4481 4481 4481 4481 
32 80 100 4555 3 47165 0 120 26 4555 4555 4555 4555 4555 4555 
33 80 100 4491 1 46904 0 120 28 4491 4491 4491 4491 4491 4491 
34 80 100 4409 1 47766 0 120 24 4409 4409 4409 4409 4409 4409 
35 80 100 4792 1 40013 0 120 24 4792 4792 4792 4792 4792 4792 
36 80 100 4800 1 42838 0 120 29 4800 4800 4800 4800 4800 4800 
37 80 100 4828 1 48266 0 120 25 4828 4828 4828 4828 4828 4828 
38 80 100 4673 1 43117 0 120 27 4673 4673 4673 4673 4673 4673 
39 80 100 4110 4 53663 0.01 120 24 4110 4110 4110 4110 4110 4110 
40 80 100 4742 4 43721 0.01 120 22 4742 4742 4742 4742 4742 4742 
41 100 100 5613 3 32601 0.01 120 24 5613 5613 5613 5613 5613 5613 
42 100 100 5066 9 39542 0.03 120 18 5066 5066 5066 5066 5066 5066 
43 100 100 5217 5 33984 0.01 120 25 5217 5217 5217 5217 5217 5217 
44 100 100 5858 3 27028 0.01 120 23 5858 5858 5858 5858 5858 5858 
45 100 100 4956 2 36496 0.01 120 20 4956 4956 4956 4956 4956 4956 
46 100 100 5754 4 34371 0.01 120 25 5754 5754 5754 5754 5754 5754 
47 100 100 5179 3 32588 0.01 120 24 5179 5179 5179 5179 5179 5179 
48 100 100 5821 3 30242 0 120 25 5821 5821 5821 5821 5821 5821 
49 100 100 5148 4 36089 0.01 120 18 5148 5148 5148 5148 5148 5148 
50 100 100 5737 3 33042 0.01 120 18 5737 5737 5737 5737 5737 5737 

Thu Sep  1 02:44:42 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 1423 1 1550445 0 362 28 1423 1423 1423 1423
2 20 100 946 1 1704883 0 362 25 946 946 946 1184.5
3 20 100 1076 2 1904309 0 361 17 1076 1076 1076 1148.33
4 20 100 1180 1 1599493 0 361 35 1180 1180 1180 1156.25
5 20 100 1269 1 1795756 0 361 29 1269 1269 1269 1178.8
6 20 100 1156 1 1879563 0 361 18 1156 1156 1156 1175
7 20 100 730 2 2392880 0 361 12 730 730 730 1111.43
8 20 100 1068 1 1886690 0 360 27 1068 1068 1068 1106
9 20 100 1250 1 1711726 0 361 23 1250 1250 1250 1122
10 20 100 970 1 2133946 0 361 25 970 970 970 1106.8
11 40 100 1910 15392 774777 7.2 362 18 1910 1910 1910 1179.82
12 40 100 2406 1 662894 0 362 30 2406 2406 2406 1282
13 40 100 2257 2 735583 0.01 361 22 2257 2257 2257 1357
14 40 100 2419 1 712306 0 361 29 2419 2419 2419 1432.86
15 40 100 2083 1 800149 0 361 25 2083 2083 2083 1476.2
16 40 100 2330 1 668508 0 360 27 2330 2330 2330 1529.56
17 40 100 1896 1 837855 0 360 20 1896 1896 1896 1551.12
18 40 100 2199 1 696649 0 361 22 2199 2199 2199 1587.11
19 40 100 1734 3 823379 0 361 16 1734 1734 1734 1594.84
20 40 100 2672 1 589872 0 361 33 2672 2672 2672 1648.7
21 60 100 3622 1 410340 0 361 24 3622 3622 3622 1742.67
22 60 100 3550 1 395955 0 361 21 3550 3550 3550 1824.82
23 60 100 3719 1 378718 0 361 25 3719 3719 3719 1907.17
24 60 100 3440 1 385448 0 360 31 3440 3440 3440 1971.04
25 60 100 3146 1 399880 0 361 27 3146 3146 3146 2018.04
26 60 100 2902 2 450378 0 361 20 2902 2902 2902 2052.04
27 60 100 3217 1 409838 0 361 30 3217 3217 3217 2095.19
28 60 100 3626 1 370999 0 361 30 3626 3626 3626 2149.86
29 60 100 3296 2 408078 0.01 362 22 3296 3296 3296 2189.38
30 60 100 3586 1 410910 0 361 24 3586 3586 3586 2235.93
31 80 100 4481 1 255504 0 361 28 4481 4481 4481 2308.35
32 80 100 4555 2 262008 0.01 361 26 4555 4555 4555 2378.56
33 80 100 4491 1 266061 0 362 28 4491 4491 4491 2442.58
34 80 100 4409 1 264663 0 360 24 4409 4409 4409 2500.41
35 80 100 4792 1 240280 0 360 24 4792 4792 4792 2565.89
36 80 100 4800 1 247373 0 361 29 4800 4800 4800 2627.94
37 80 100 4828 1 264908 0 361 25 4828 4828 4828 2687.41
38 80 100 4673 1 245608 0 361 27 4673 4673 4673 2739.66
39 80 100 4110 2 288591 0.01 360 24 4110 4110 4110 2774.79
40 80 100 4742 2 256899 0 360 22 4742 4742 4742 2823.97
41 100 100 5613 1 189690 0.01 361 24 5613 5613 5613 2892
42 100 100 5066 3 226924 0 361 18 5066 5066 5066 2943.76
43 100 100 5217 1 197426 0.01 360 25 5217 5217 5217 2996.63
44 100 100 5858 1 169830 0 361 23 5858 5858 5858 3061.66
45 100 100 4956 2 201501 0.01 360 20 4956 4956 4956 3103.76
46 100 100 5754 2 195810 0 361 25 5754 5754 5754 3161.37
47 100 100 5179 2 191193 0 361 24 5179 5179 5179 3204.3
48 100 100 5821 3 180385 0 361 25 5821 5821 5821 3258.81
49 100 100 5148 2 206505 0.01 360 18 5148 5148 5148 3297.37
50 100 100 5737 2 192487 0.01 360 18 5737 5737 5737 3346.16

Thu Sep 15 02:06:51 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 1423 1 2238677 0 361 28 1423 1423 1423 1423
2 20 100 946 1 2456875 0 360 25 946 946 946 1184.5
3 20 100 1076 2 2746712 0 361 17 1076 1076 1076 1148.33
4 20 100 1180 1 2305647 0 361 35 1180 1180 1180 1156.25
5 20 100 1269 1 2620730 0 361 29 1269 1269 1269 1178.8
6 20 100 1156 1 2720351 0 361 18 1156 1156 1156 1175
7 20 100 730 2 3440383 0.01 361 12 730 730 730 1111.43
8 20 100 1068 1 2706702 0 360 27 1068 1068 1068 1106
9 20 100 1250 1 2454398 0 360 23 1250 1250 1250 1122
10 20 100 970 1 3082053 0 361 25 970 970 970 1106.8
11 40 100 1910 15392 1110402 4.99 361 18 1910 1910 1910 1179.82
12 40 100 2406 1 934142 0 360 30 2406 2406 2406 1282
13 40 100 2257 2 1058490 0 362 22 2257 2257 2257 1357
14 40 100 2419 1 1022615 0 362 29 2419 2419 2419 1432.86
15 40 100 2083 1 1154082 0.01 362 25 2083 2083 2083 1476.2
16 40 100 2330 1 962013 0 361 27 2330 2330 2330 1529.56
17 40 100 1896 1 1206596 0 362 20 1896 1896 1896 1551.12
18 40 100 2199 1 1001666 0 361 22 2199 2199 2199 1587.11
19 40 100 1734 3 1184041 0 360 16 1734 1734 1734 1594.84
20 40 100 2672 1 854508 0 362 33 2672 2672 2672 1648.7
21 60 100 3622 1 596772 0 361 24 3622 3622 3622 1742.67
22 60 100 3550 1 568201 0 360 21 3550 3550 3550 1824.82
23 60 100 3719 1 541793 0 362 25 3719 3719 3719 1907.17
24 60 100 3440 1 559232 0 361 31 3440 3440 3440 1971.04
25 60 100 3146 1 573600 0 361 27 3146 3146 3146 2018.04
26 60 100 2902 2 641878 0 360 20 2902 2902 2902 2052.04
27 60 100 3217 1 597295 0.01 361 30 3217 3217 3217 2095.19
28 60 100 3626 1 533646 0 362 30 3626 3626 3626 2149.86
29 60 100 3296 2 585258 0 360 22 3296 3296 3296 2189.38
30 60 100 3586 1 590961 0 361 24 3586 3586 3586 2235.93
31 80 100 4481 1 367706 0.01 360 28 4481 4481 4481 2308.35
32 80 100 4555 2 376784 0.01 361 26 4555 4555 4555 2378.56
33 80 100 4491 1 381270 0 360 28 4491 4491 4491 2442.58
34 80 100 4409 1 380127 0.01 361 24 4409 4409 4409 2500.41
35 80 100 4792 1 340843 0 360 24 4792 4792 4792 2565.89
36 80 100 4800 1 353625 0 360 29 4800 4800 4800 2627.94
37 80 100 4828 1 378822 0 361 25 4828 4828 4828 2687.41
38 80 100 4673 1 354152 0 361 27 4673 4673 4673 2739.66
39 80 100 4110 2 413398 0 361 24 4110 4110 4110 2774.79
40 80 100 4742 2 371699 0 362 22 4742 4742 4742 2823.97
41 100 100 5613 1 270279 0 361 24 5613 5613 5613 2892
42 100 100 5066 3 323142 0.01 361 18 5066 5066 5066 2943.76
43 100 100 5217 1 280904 0.01 361 25 5217 5217 5217 2996.63
44 100 100 5858 1 240134 0 360 23 5858 5858 5858 3061.66
45 100 100 4956 2 289546 0 360 20 4956 4956 4956 3103.76
46 100 100 5754 2 281377 0 361 25 5754 5754 5754 3161.37
47 100 100 5179 2 273763 0 360 24 5179 5179 5179 3204.3
48 100 100 5821 3 255066 0 361 25 5821 5821 5821 3258.81
49 100 100 5148 2 293561 0 360 18 5148 5148 5148 3297.37
50 100 100 5737 2 275731 0 361 18 5737 5737 5737 3346.16
